level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1715	2450	-1	
2	1	1	0	0	0	229	101	258	29	-1	
3	1	1	1	0	0	229	101	258	29	-1	
4	1	1	1	1	0	229	101	258	29	-1	
5	1	1	1	1	1	229	101	101	27	58.774071	Puate
5	1	1	1	1	2	353	103	57	26	96.318352	No.
5	1	1	1	1	3	436	105	51	25	96.771339	130
2	1	2	0	0	0	181	378	19	1	-1	
3	1	2	1	0	0	181	378	19	1	-1	
4	1	2	1	1	0	181	378	19	1	-1	
5	1	2	1	1	1	181	378	19	1	95.000000	 
2	1	3	0	0	0	181	380	19	1	-1	
3	1	3	1	0	0	181	380	19	1	-1	
4	1	3	1	1	0	181	380	19	1	-1	
5	1	3	1	1	1	181	380	19	1	95.000000	 
2	1	4	0	0	0	181	370	1	25	-1	
3	1	4	1	0	0	181	370	1	25	-1	
4	1	4	1	1	0	181	370	1	25	-1	
5	1	4	1	1	1	181	370	1	25	95.000000	 
2	1	5	0	0	0	188	373	1	22	-1	
3	1	5	1	0	0	188	373	1	22	-1	
4	1	5	1	1	0	188	373	1	22	-1	
5	1	5	1	1	1	188	373	1	22	95.000000	 
2	1	6	0	0	0	181	389	22	1	-1	
3	1	6	1	0	0	181	389	22	1	-1	
4	1	6	1	1	0	181	389	22	1	-1	
5	1	6	1	1	1	181	389	22	1	95.000000	 
2	1	7	0	0	0	218	383	1	28	-1	
3	1	7	1	0	0	218	383	1	28	-1	
4	1	7	1	1	0	218	383	1	28	-1	
5	1	7	1	1	1	218	383	1	28	95.000000	 
2	1	8	0	0	0	324	542	23	1	-1	
3	1	8	1	0	0	324	542	23	1	-1	
4	1	8	1	1	0	324	542	23	1	-1	
5	1	8	1	1	1	324	542	23	1	95.000000	 
2	1	9	0	0	0	321	549	21	1	-1	
3	1	9	1	0	0	321	549	21	1	-1	
4	1	9	1	1	0	321	549	21	1	-1	
5	1	9	1	1	1	321	549	21	1	95.000000	 
2	1	10	0	0	0	335	542	1	17	-1	
3	1	10	1	0	0	335	542	1	17	-1	
4	1	10	1	1	0	335	542	1	17	-1	
5	1	10	1	1	1	335	542	1	17	95.000000	 
2	1	11	0	0	0	324	541	1	24	-1	
3	1	11	1	0	0	324	541	1	24	-1	
4	1	11	1	1	0	324	541	1	24	-1	
5	1	11	1	1	1	324	541	1	24	95.000000	 
2	1	12	0	0	0	333	541	1	27	-1	
3	1	12	1	0	0	333	541	1	27	-1	
4	1	12	1	1	0	333	541	1	27	-1	
5	1	12	1	1	1	333	541	1	27	95.000000	 
2	1	13	0	0	0	464	562	21	1	-1	
3	1	13	1	0	0	464	562	21	1	-1	
4	1	13	1	1	0	464	562	21	1	-1	
5	1	13	1	1	1	464	562	21	1	95.000000	 
2	1	14	0	0	0	458	571	17	1	-1	
3	1	14	1	0	0	458	571	17	1	-1	
4	1	14	1	1	0	458	571	17	1	-1	
5	1	14	1	1	1	458	571	17	1	95.000000	 
2	1	15	0	0	0	461	582	19	1	-1	
3	1	15	1	0	0	461	582	19	1	-1	
4	1	15	1	1	0	461	582	19	1	-1	
5	1	15	1	1	1	461	582	19	1	95.000000	 
2	1	16	0	0	0	401	590	77	2	-1	
3	1	16	1	0	0	401	590	77	2	-1	
4	1	16	1	1	0	401	590	77	2	-1	
5	1	16	1	1	1	401	590	77	2	95.000000	 
2	1	17	0	0	0	401	591	77	2	-1	
3	1	17	1	0	0	401	591	77	2	-1	
