level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1625	2450	-1	
2	1	1	0	0	0	505	49	524	22	-1	
3	1	1	1	0	0	505	49	524	22	-1	
4	1	1	1	1	0	505	49	524	22	-1	
5	1	1	1	1	1	505	50	277	21	93.299782	NOMENCLATURE
5	1	1	1	1	2	799	49	230	21	92.434563	LIST—Continued
2	1	2	0	0	0	108	98	1311	4	-1	
3	1	2	1	0	0	108	98	1311	4	-1	
4	1	2	1	1	0	108	98	1311	4	-1	
5	1	2	1	1	1	108	98	1311	4	95.000000	 
2	1	3	0	0	0	159	156	108	20	-1	
3	1	3	1	0	0	159	156	108	20	-1	
4	1	3	1	1	0	159	156	108	20	-1	
5	1	3	1	1	1	159	156	108	20	91.936363	Part.No.
2	1	4	0	0	0	321	132	118	21	-1	
3	1	4	1	0	0	321	132	118	21	-1	
4	1	4	1	1	0	321	132	118	21	-1	
5	1	4	1	1	1	321	145	2	3	94.226448	|
5	1	4	1	1	2	336	132	103	21	96.574989	Number
2	1	5	0	0	0	335	163	103	40	-1	
3	1	5	1	0	0	335	163	103	40	-1	
4	1	5	1	1	0	368	163	39	23	-1	
5	1	5	1	1	1	368	163	39	23	95.990784	per
4	1	5	1	2	0	335	182	103	21	-1	
5	1	5	1	2	1	335	182	103	21	96.401695	machine
2	1	6	0	0	0	788	154	305	27	-1	
3	1	6	1	0	0	788	154	305	27	-1	
4	1	6	1	1	0	788	154	305	27	-1	
5	1	6	1	1	1	788	156	144	25	96.594940	Description
5	1	6	1	1	2	942	156	45	21	96.594940	and
5	1	6	1	1	3	996	154	97	22	96.680511	location
2	1	7	0	0	0	109	228	1314	6	-1	
3	1	7	1	0	0	109	228	1314	6	-1	
4	1	7	1	1	0	109	228	1314	6	-1	
5	1	7	1	1	1	109	228	1314	6	95.000000	 
2	1	8	0	0	0	109	838	132	45	-1	
3	1	8	1	0	0	109	838	132	45	-1	
4	1	8	1	1	0	109	838	132	20	-1	
5	1	8	1	1	1	109	838	132	20	8.879318	M-3120:_-.
4	1	8	1	2	0	109	863	89	20	-1	
5	1	8	1	2	1	109	863	89	20	54.644119	M-2431
2	1	9	0	0	0	109	963	207	575	-1	
3	1	9	1	0	0	109	963	207	575	-1	
4	1	9	1	1	0	109	963	207	21	-1	
5	1	9	1	1	1	109	963	91	20	1.298157	Ma1927
5	1	9	1	1	2	202	980	114	4	12.522446	se
4	1	9	1	2	0	109	988	99	20	-1	
5	1	9	1	2	1	109	988	99	20	87.761826	M-1928_
4	1	9	1	3	0	109	1013	100	20	-1	
5	1	9	1	3	1	109	1013	100	20	86.940727	M-1929_
4	1	9	1	4	0	109	1038	99	21	-1	
5	1	9	1	4	1	109	1038	99	21	69.081284	M-1930_
4	1	9	1	5	0	109	1064	78	19	-1	
5	1	9	1	5	1	109	1064	78	19	89.994827	M-193
4	1	9	1	6	0	109	1089	111	20	-1	
5	1	9	1	6	1	109	1089	111	20	12.766174	M-1932__
4	1	9	1	7	0	109	1114	100	20	-1	
5	1	9	1	7	1	109	1114	100	20	72.935013	M-1933_
4	1	9	1	8	0	109	1139	111	21	-1	
5	1	9	1	8	1	109	1139	111	21	82.790474	M-1934__
4	1	9	1	9	0	109	1164	111	21	-1	
5	1	9	1	9	1	109	1164	111	21	62.271210	M-1935_.
4	1	9	1	10	0	109	1190	100	20	-1	
5	1	9	1	10	1	109	1190	100	20	87.881874	M-1936_
4	1	9	1	11	0	109	1215	100	20	-1	
5	1	9	1	11	1	109	1215	100	20	14.309013	M-1937.
4	1	9	1	12	0	110	1240	99	21	-1	
5	1	9	1	12	1	110	1240	99	21	84.031403	M-1938.
4	1	9	1	13	0	109	1265	100	21	-1	
5	1	9	1	13	1	109	1265	100	21	32.591881	M-1939_
4	1	9	1	14	0	109	1291	100	20	-1	
5	1	9	1	14	1	109	1291	100	20	83.985107	M-1940_
4	1	9	1	15	0	109	1316	100	20	-1	
5	1	9	1	15	1	109	1316	100	20	85.773582	M-1941_
4	1	9	1	16	0	110	1341	99	20	-1	
5	1	9	1	16	1	110	1341	99	20	68.641563	M-1942.
4	1	9	1	17	0	110	1367	99	19	-1	
5	1	9	1	17	1	110	1367	99	19	54.126896	M-1943_
4	1	9	1	18	0	110	1392	99	20	-1	
5	1	9	1	18	1	110	1392	99	20	84.186424	M-1944_
4	1	9	1	19	0	110	1417	99	20	-1	
5	1	9	1	19	1	110	1417	99	20	75.570717	M-1945_
4	1	9	1	20	0	110	1442	99	21	-1	
5	1	9	1	20	1	110	1442	99	21	57.718307	M-1946.
4	1	9	1	21	0	110	1468	99	20	-1	
5	1	9	1	21	1	110	1468	99	20	87.340233	M-1947_
4	1	9	1	22	0	110	1493	99	20	-1	
5	1	9	1	22	1	110	1493	99	20	79.229721	M-1948_
4	1	9	1	23	0	110	1518	206	20	-1	
5	1	9	1	23	1	106	1514	31	35	32.536285	IVE
5	1	9	1	23	2	158	1519	42	19	0.000000	1940
5	1	9	1	23	3	203	1536	113	2	0.000000	cS
5	1	9	1	23	4	292	1514	27	35	44.560593	ae
2	1	10	0	0	0	190	1066	8	17	-1	
3	1	10	1	0	0	190	1066	8	17	-1	
4	1	10	1	1	0	190	1066	8	17	-1	
5	1	10	1	1	1	190	1066	8	17	95.000000	 
2	1	11	0	0	0	109	1618	100	273	-1	
3	1	11	1	0	0	109	1618	100	273	-1	
4	1	11	1	1	0	110	1618	88	21	-1	
5	1	11	1	1	1	110	1618	88	21	85.881744	M-1961
4	1	11	1	2	0	110	1643	99	21	-1	
5	1	11	1	2	1	110	1643	99	21	87.114250	M-1962_
4	1	11	1	3	0	110	1669	99	20	-1	
5	1	11	1	3	1	110	1669	99	20	75.368202	M-1963-
4	1	11	1	4	0	109	1694	100	20	-1	
5	1	11	1	4	1	109	1694	100	20	65.347000	M-1964_
4	1	11	1	5	0	110	1719	99	21	-1	
5	1	11	1	5	1	110	1719	99	21	88.036674	M-1965.
4	1	11	1	6	0	110	1745	99	20	-1	
5	1	11	1	6	1	110	1745	99	20	49.138596	M-1966-_
4	1	11	1	7	0	110	1770	99	20	-1	
5	1	11	1	7	1	110	1770	99	20	85.788536	M-1967_
4	1	11	1	8	0	109	1795	100	21	-1	
5	1	11	1	8	1	109	1795	100	21	84.178635	M-1968_
4	1	11	1	9	0	109	1821	100	20	-1	
5	1	11	1	9	1	109	1821	100	20	84.287933	M-1969_
4	1	11	1	10	0	110	1846	99	20	-1	
5	1	11	1	10	1	110	1846	99	20	36.719315	M-1970-
4	1	11	1	11	0	110	1871	99	20	-1	
5	1	11	1	11	1	110	1871	99	20	80.811760	M-1971-
2	1	12	0	0	0	109	1947	104	171	-1	
3	1	12	1	0	0	109	1947	104	171	-1	
4	1	12	1	1	0	109	1947	100	20	-1	
5	1	12	1	1	1	109	1947	100	20	54.500854	M-1974_
4	1	12	1	2	0	110	1972	100	21	-1	
5	1	12	1	2	1	110	1972	100	21	55.322231	M-1975_
4	1	12	1	3	0	110	1997	100	21	-1	
5	1	12	1	3	1	110	1997	100	21	67.265152	M-1976_
4	1	12	1	4	0	110	2023	99	20	-1	
5	1	12	1	4	1	110	2023	99	20	19.167343	M-1977-
4	1	12	1	5	0	111	2048	99	20	-1	
5	1	12	1	5	1	111	2048	99	20	86.438156	M-1978.
4	1	12	1	6	0	110	2073	103	21	-1	
5	1	12	1	6	1	110	2073	103	21	71.892998	M-1979_
4	1	12	1	7	0	110	2099	42	19	-1	
5	1	12	1	7	1	110	2099	42	19	84.022079	M-
2	1	13	0	0	0	216	1658	101	648	-1	
3	1	13	1	0	0	216	1658	101	648	-1	
4	1	13	1	1	0	216	1658	101	648	-1	
5	1	13	1	1	1	216	1658	101	648	95.000000	 
2	1	14	0	0	0	157	1974	3	321	-1	
3	1	14	1	0	0	157	1974	3	321	-1	
4	1	14	1	1	0	157	1974	3	321	-1	
5	1	14	1	1	1	157	1974	3	321	95.000000	 
2	1	15	0	0	0	105	356	226	514	-1	
3	1	15	1	0	0	105	356	226	514	-1	
4	1	15	1	1	0	105	356	226	514	-1	
5	1	15	1	1	1	105	356	226	514	95.000000	    
2	1	16	0	0	0	209	986	118	531	-1	
3	1	16	1	0	0	209	986	118	531	-1	
4	1	16	1	1	0	209	986	118	57	-1	
5	1	16	1	1	1	209	986	118	57	95.000000	  
4	1	16	1	2	0	209	1129	118	51	-1	
5	1	16	1	2	1	209	1129	118	51	95.000000	  
4	1	16	1	3	0	209	1180	118	40	-1	
5	1	16	1	3	1	209	1180	118	40	95.000000	  
4	1	16	1	4	0	209	1220	118	10	-1	
5	1	16	1	4	1	209	1220	118	10	95.000000	 
4	1	16	1	5	0	209	1230	118	15	-1	
5	1	16	1	5	1	209	1230	118	15	95.000000	 
4	1	16	1	6	0	209	1245	118	10	-1	
5	1	16	1	6	1	209	1245	118	10	95.000000	 
4	1	16	1	7	0	209	1255	118	16	-1	
5	1	16	1	7	1	209	1255	118	16	95.000000	 
4	1	16	1	8	0	209	1271	118	10	-1	
5	1	16	1	8	1	209	1271	118	10	95.000000	 
4	1	16	1	9	0	209	1281	118	15	-1	
5	1	16	1	9	1	209	1281	118	15	95.000000	 
4	1	16	1	10	0	209	1296	118	10	-1	
5	1	16	1	10	1	209	1296	118	10	95.000000	 
4	1	16	1	11	0	209	1306	118	15	-1	
5	1	16	1	11	1	209	1306	118	15	95.000000	 
4	1	16	1	12	0	209	1321	118	10	-1	
5	1	16	1	12	1	209	1321	118	10	95.000000	 
4	1	16	1	13	0	209	1331	118	15	-1	
5	1	16	1	13	1	209	1331	118	15	95.000000	 
4	1	16	1	14	0	209	1346	118	12	-1	
5	1	16	1	14	1	209	1346	118	12	95.000000	 
4	1	16	1	15	0	209	1358	118	13	-1	
5	1	16	1	15	1	209	1358	118	13	95.000000	 
4	1	16	1	16	0	209	1371	118	11	-1	
5	1	16	1	16	1	209	1371	118	11	95.000000	 
4	1	16	1	17	0	209	1382	118	13	-1	
5	1	16	1	17	1	209	1382	118	13	95.000000	 
4	1	16	1	18	0	209	1395	118	12	-1	
5	1	16	1	18	1	209	1395	118	12	95.000000	 
4	1	16	1	19	0	209	1407	118	15	-1	
5	1	16	1	19	1	209	1407	118	15	95.000000	 
4	1	16	1	20	0	209	1422	118	10	-1	
5	1	16	1	20	1	209	1422	118	10	95.000000	 
4	1	16	1	21	0	209	1432	118	15	-1	
5	1	16	1	21	1	209	1432	118	15	95.000000	 
4	1	16	1	22	0	209	1447	118	11	-1	
5	1	16	1	22	1	209	1447	118	11	95.000000	 
4	1	16	1	23	0	209	1458	118	15	-1	
5	1	16	1	23	1	209	1458	118	15	95.000000	 
4	1	16	1	24	0	209	1473	118	10	-1	
5	1	16	1	24	1	209	1473	118	10	95.000000	 
4	1	16	1	25	0	209	1483	118	15	-1	
5	1	16	1	25	1	209	1483	118	15	95.000000	 
4	1	16	1	26	0	209	1498	118	19	-1	
5	1	16	1	26	1	209	1498	118	19	95.000000	 
2	1	17	0	0	0	321	112	3	2211	-1	
3	1	17	1	0	0	321	112	3	2211	-1	
4	1	17	1	1	0	321	112	3	2211	-1	
5	1	17	1	1	1	321	112	3	2211	95.000000	 
2	1	18	0	0	0	426	363	12	519	-1	
3	1	18	1	0	0	426	363	12	519	-1	
4	1	18	1	1	0	426	363	12	519	-1	
5	1	18	1	1	1	426	813	11	69	35.479179	RNP
5	1	18	1	1	2	417	785	28	15	35.479179	PR
5	1	18	1	1	3	426	713	11	64	0.000000	RDN
5	1	18	1	1	4	426	363	12	342	0.000000	NNNNEENNN
5	1	18	1	1	5	417	440	28	38	0.000000	AA
5	1	18	1	1	6	417	358	28	71	0.000000	ROOH
2	1	19	0	0	0	432	990	3	395	-1	
3	1	19	1	0	0	432	990	3	395	-1	
4	1	19	1	1	0	432	990	3	395	-1	
5	1	19	1	1	1	432	990	3	395	95.000000	 
2	1	20	0	0	0	426	1342	12	195	-1	
3	1	20	1	0	0	426	1342	12	195	-1	
4	1	20	1	1	0	426	1342	12	195	-1	
5	1	20	1	1	1	428	1494	9	43	0.000000	HH
5	1	20	1	1	2	426	1342	12	118	0.000000	NNNHN
2	1	21	0	0	0	425	1619	13	700	-1	
3	1	21	1	0	0	425	1619	13	700	-1	
4	1	21	1	1	0	425	1619	13	700	-1	
5	1	21	1	1	1	425	1619	13	700	14.341827	NNNNYNNNNNYNNNNNHEENNNNYNNNNNNND
2	1	22	0	0	0	452	107	2	1301	-1	
3	1	22	1	0	0	452	107	2	1301	-1	
4	1	22	1	1	0	452	107	2	1301	-1	
5	1	22	1	1	1	452	107	2	1301	95.000000	 
2	1	23	0	0	0	788	261	297	73	-1	
3	1	23	1	0	0	788	261	297	73	-1	
4	1	23	1	1	0	814	261	250	21	-1	
5	1	23	1	1	1	814	261	250	21	90.458130	HULL—Continued
4	1	23	1	2	0	788	311	297	23	-1	
5	1	23	1	2	1	788	311	297	23	71.403160	DOOR—sIDE—continued
2	1	24	0	0	0	469	361	549	525	-1	
3	1	24	1	0	0	470	361	464	49	-1	
4	1	24	1	1	0	471	361	463	29	-1	
5	1	24	1	1	1	471	361	51	29	96.916298	Side
5	1	24	1	1	2	532	362	54	20	97.003807	door
5	1	24	1	1	3	597	362	76	24	96.479591	(lower
5	1	24	1	1	4	682	363	59	24	96.867416	part)
5	1	24	1	1	5	753	364	117	20	96.882103	starboard
5	1	24	1	1	6	880	363	54	21	96.846619	side.
4	1	24	1	2	0	470	387	242	23	-1	
5	1	24	1	2	1	470	387	74	23	96.601746	Hinge
5	1	24	1	2	2	554	388	32	19	96.894783	for
5	1	24	1	2	3	595	388	47	20	96.346428	side
5	1	24	1	2	4	652	389	60	19	95.666702	door.
3	1	24	2	0	0	469	412	239	24	-1	
4	1	24	2	1	0	469	412	239	24	-1	
5	1	24	2	1	1	469	412	75	23	96.552139	Hinge
5	1	24	2	1	2	553	412	40	24	95.147240	pin
5	1	24	2	1	3	603	414	45	19	95.147240	and
5	1	24	2	1	4	658	415	50	18	96.326691	nut.
3	1	24	3	0	0	471	437	220	23	-1	
4	1	24	3	1	0	471	437	220	23	-1	
5	1	24	3	1	1	471	437	52	23	95.951698	Clip
5	1	24	3	1	2	533	438	31	19	95.951698	for
5	1	24	3	1	3	573	438	48	20	96.473549	side
5	1	24	3	1	4	631	439	60	19	96.135056	door.
3	1	24	4	0	0	470	462	298	24	-1	
4	1	24	4	1	0	470	462	298	24	-1	
5	1	24	4	1	1	470	462	58	19	96.568375	Butt
5	1	24	4	1	2	538	463	62	23	95.753311	strap
5	1	24	4	1	3	610	463	31	20	96.789513	for
5	1	24	4	1	4	651	463	47	20	96.733856	side
5	1	24	4	1	5	708	464	60	19	95.908707	door.
3	1	24	5	0	0	470	487	548	248	-1	
4	1	24	5	1	0	471	487	441	25	-1	
5	1	24	5	1	1	471	487	80	23	96.595268	Splash
5	1	24	5	1	2	561	488	61	23	96.905373	plate
5	1	24	5	1	3	632	488	31	19	96.850937	for
5	1	24	5	1	4	673	488	47	20	96.506401	side
5	1	24	5	1	5	729	489	54	19	96.500267	door
5	1	24	5	1	6	794	489	118	23	95.977409	(bottom).
4	1	24	5	2	0	471	512	390	25	-1	
5	1	24	5	2	1	471	512	79	23	96.327423	Splash
5	1	24	5	2	2	561	512	61	24	96.327423	plate
5	1	24	5	2	3	632	514	31	18	97.014084	for
5	1	24	5	2	4	672	513	47	20	96.835609	side
5	1	24	5	2	5	729	514	53	19	96.471680	door
5	1	24	5	2	6	794	514	67	23	96.466782	(top).
4	1	24	5	3	0	471	536	397	25	-1	
5	1	24	5	3	1	471	536	80	24	96.636322	Splash
5	1	24	5	3	2	561	537	61	23	96.636322	plate
5	1	24	5	3	3	632	538	31	19	96.989220	for
5	1	24	5	3	4	672	538	47	19	96.959465	side
5	1	24	5	3	5	729	539	53	19	96.997955	door
5	1	24	5	3	6	794	539	74	22	94.140244	(rear).
4	1	24	5	4	0	471	561	471	26	-1	
5	1	24	5	4	1	471	561	79	23	96.652122	Splash
5	1	24	5	4	2	561	562	61	23	96.424530	plate
5	1	24	5	4	3	631	563	32	19	97.011414	for
5	1	24	5	4	4	672	563	47	19	96.755646	side
5	1	24	5	4	5	729	563	53	19	96.263161	door
5	1	24	5	4	6	794	563	77	23	96.782455	(front)
5	1	24	5	4	7	883	564	59	23	96.678123	port.
4	1	24	5	5	0	471	586	537	25	-1	
5	1	24	5	5	1	471	586	79	23	96.420647	Splash
5	1	24	5	5	2	561	587	61	23	96.781898	plate
5	1	24	5	5	3	631	588	32	18	96.230217	for
5	1	24	5	5	4	672	588	47	19	96.230217	side
5	1	24	5	5	5	729	588	53	19	96.860367	door
5	1	24	5	5	6	793	588	78	23	96.573593	(front)
5	1	24	5	5	7	883	588	125	20	96.032936	starboard.
4	1	24	5	6	0	470	611	408	25	-1	
5	1	24	5	6	1	470	611	97	20	96.779938	Bracket
5	1	24	5	6	2	577	612	32	19	96.740166	for
5	1	24	5	6	3	618	612	48	19	96.960716	side
5	1	24	5	6	4	676	613	53	19	97.013008	door
5	1	24	5	6	5	738	612	50	20	96.377022	lock
5	1	24	5	6	6	799	613	79	23	96.617439	(port).
4	1	24	5	7	0	470	636	475	28	-1	
5	1	24	5	7	1	470	636	97	28	96.636978	Bracket
5	1	24	5	7	2	577	637	32	19	96.985901	for
5	1	24	5	7	3	618	636	48	20	96.807350	side
5	1	24	5	7	4	676	637	53	19	96.911377	door
5	1	24	5	7	5	738	637	50	19	97.011292	lock
5	1	24	5	7	6	800	638	145	22	95.953865	(starboard).
4	1	24	5	8	0	471	661	481	25	-1	
5	1	24	5	8	1	471	661	100	23	96.445496	Packing
5	1	24	5	8	2	581	661	60	24	96.827042	piece
5	1	24	5	8	3	651	662	31	19	97.016190	for
5	1	24	5	8	4	691	662	48	19	96.624817	side
5	1	24	5	8	5	748	662	54	19	96.673088	door
5	1	24	5	8	6	811	662	50	20	96.861824	lock
5	1	24	5	8	7	873	663	79	23	96.739807	(port).
