level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1625	2450	-1	
2	1	1	0	0	0	505	40	522	21	-1	
3	1	1	1	0	0	505	40	522	21	-1	
4	1	1	1	1	0	505	40	522	21	-1	
5	1	1	1	1	1	505	40	277	20	93.298325	NOMENCLATURE
5	1	1	1	1	2	799	40	228	21	90.462257	LIST—Continued
2	1	2	0	0	0	107	86	1316	9	-1	
3	1	2	1	0	0	107	86	1316	9	-1	
4	1	2	1	1	0	107	86	1316	9	-1	
5	1	2	1	1	1	107	86	1316	9	95.000000	 
2	1	3	0	0	0	157	146	107	20	-1	
3	1	3	1	0	0	157	146	107	20	-1	
4	1	3	1	1	0	157	146	107	20	-1	
5	1	3	1	1	1	157	147	53	19	96.557335	Part
5	1	3	1	1	2	221	146	43	20	96.557335	No.
2	1	4	0	0	0	333	121	104	71	-1	
3	1	4	1	0	0	333	121	104	71	-1	
4	1	4	1	1	0	334	121	103	21	-1	
5	1	4	1	1	1	334	121	103	21	96.621376	Number
4	1	4	1	2	0	366	152	39	23	-1	
5	1	4	1	2	1	366	152	39	23	95.392479	per
4	1	4	1	3	0	333	172	103	20	-1	
5	1	4	1	3	1	333	172	103	20	96.233978	machine
2	1	5	0	0	0	786	146	305	25	-1	
3	1	5	1	0	0	786	146	305	25	-1	
4	1	5	1	1	0	786	146	305	25	-1	
5	1	5	1	1	1	786	147	144	24	96.512047	Description
5	1	5	1	1	2	940	147	45	20	96.355728	and
5	1	5	1	1	3	994	146	97	21	96.355728	location
2	1	6	0	0	0	108	218	1314	7	-1	
3	1	6	1	0	0	108	218	1314	7	-1	
4	1	6	1	1	0	108	218	1314	7	-1	
5	1	6	1	1	1	108	218	1314	7	95.000000	 
2	1	7	0	0	0	106	352	216	73	-1	
3	1	7	1	0	0	106	352	216	73	-1	
4	1	7	1	1	0	106	352	216	73	-1	
5	1	7	1	1	1	106	352	216	73	95.000000	 
2	1	8	0	0	0	107	428	208	69	-1	
3	1	8	1	0	0	107	428	208	69	-1	
4	1	8	1	1	0	107	428	207	19	-1	
5	1	8	1	1	1	107	428	157	19	88.096542	B-153—21256
5	1	8	1	1	2	270	444	6	2	28.772743	-
5	1	8	1	1	3	283	444	31	2	59.252975	__-
4	1	8	1	2	0	107	453	208	19	-1	
5	1	8	1	2	1	107	453	208	19	61.966606	D-1538—21256___-
4	1	8	1	3	0	108	478	155	19	-1	
5	1	8	1	3	1	108	478	155	19	80.504059	E-152—21256
2	1	9	0	0	0	108	528	130	120	-1	
3	1	9	1	0	0	108	528	130	120	-1	
4	1	9	1	1	0	108	528	130	20	-1	
5	1	9	1	1	1	108	528	90	19	86.272964	M-1786
5	1	9	1	1	2	200	524	6	34	50.904961	-
5	1	9	1	1	3	217	545	21	3	50.904961	--
4	1	9	1	2	0	108	553	129	20	-1	
5	1	9	1	2	1	108	553	129	20	20.580124	M-1787---
4	1	9	1	3	0	108	578	130	20	-1	
5	1	9	1	3	1	108	578	90	20	36.932926	M-1788
5	1	9	1	3	2	200	574	6	34	36.932926	_
5	1	9	1	3	3	217	595	21	3	42.783283	_-
4	1	9	1	4	0	108	604	130	19	-1	
5	1	9	1	4	1	108	604	130	19	0.255478	M-1789_.-
4	1	9	1	5	0	108	629	130	19	-1	
5	1	9	1	5	1	108	629	130	19	4.300980	M-1790__-
2	1	10	0	0	0	279	467	39	34	-1	
3	1	10	1	0	0	279	467	39	34	-1	
4	1	10	1	1	0	279	467	39	34	-1	
5	1	10	1	1	1	279	467	39	34	95.000000	  
2	1	11	0	0	0	319	96	3	428	-1	
3	1	11	1	0	0	319	96	3	428	-1	
4	1	11	1	1	0	319	96	3	428	-1	
5	1	11	1	1	1	319	96	3	428	95.000000	 
2	1	12	0	0	0	213	518	118	544	-1	
3	1	12	1	0	0	213	518	118	544	-1	
4	1	12	1	1	0	240	518	86	90	-1	
5	1	12	1	1	1	240	518	86	90	95.000000	   
4	1	12	1	2	0	213	608	114	238	-1	
5	1	12	1	2	1	213	608	114	238	95.000000	   
4	1	12	1	3	0	216	846	115	151	-1	
5	1	12	1	3	1	216	846	115	151	95.000000	  
4	1	12	1	4	0	260	997	71	37	-1	
5	1	12	1	4	1	260	997	71	37	95.000000	  
4	1	12	1	5	0	292	1034	39	28	-1	
5	1	12	1	5	1	292	1034	39	28	95.000000	 
2	1	13	0	0	0	109	855	182	196	-1	
3	1	13	1	0	0	109	855	182	196	-1	
4	1	13	1	1	0	110	855	105	19	-1	
5	1	13	1	1	1	110	855	105	19	78.706696	SH951A_
4	1	13	1	2	0	109	880	103	19	-1	
5	1	13	1	2	1	109	880	103	19	49.806881	M-718--
4	1	13	1	3	0	109	905	103	20	-1	
5	1	13	1	3	1	109	905	103	20	65.470200	M-720_.
4	1	13	1	4	0	109	930	104	20	-1	
5	1	13	1	4	1	109	930	104	20	2.153091	M-722..
4	1	13	1	5	0	109	956	156	19	-1	
5	1	13	1	5	1	109	956	89	19	59.260784	M-1793
5	1	13	1	5	2	204	972	61	3	29.760521	22-2.
4	1	13	1	6	0	109	981	157	19	-1	
5	1	13	1	6	1	109	981	157	19	84.275467	H-20—21195_
4	1	13	1	7	0	109	1006	130	19	-1	
5	1	13	1	7	1	109	1006	130	19	12.961189	M-1756-__-
4	1	13	1	8	0	109	1031	182	20	-1	
5	1	13	1	8	1	109	1031	90	20	0.000000	Meaii66.
5	1	13	1	8	2	204	1048	87	3	10.585434	22
2	1	14	0	0	0	109	1132	213	247	-1	
3	1	14	1	0	0	109	1132	213	95	-1	
4	1	14	1	1	0	109	1132	206	20	-1	
5	1	14	1	1	1	109	1132	53	19	21.994942	MEER
5	1	14	1	1	2	170	1132	41	20	21.994942	CAS
5	1	14	1	1	3	218	1149	97	3	19.017014	eS
4	1	14	1	2	0	109	1157	213	20	-1	
5	1	14	1	2	1	109	1157	102	20	19.681625	M-3778.
5	1	14	1	2	2	218	1175	21	2	49.069954	_-
5	1	14	1	2	3	321	1160	1	3	88.715408	|
4	1	14	1	3	0	109	1183	130	19	-1	
5	1	14	1	3	1	109	1183	130	19	57.119583	M-3779___
4	1	14	1	4	0	109	1208	102	19	-1	
5	1	14	1	4	1	109	1208	102	19	42.488335	M-3780-
3	1	14	2	0	0	109	1233	101	20	-1	
4	1	14	2	1	0	109	1233	101	20	-1	
5	1	14	2	1	1	109	1233	101	20	47.819038	M-3781_
3	1	14	3	0	0	109	1258	130	121	-1	
4	1	14	3	1	0	109	1258	130	20	-1	
5	1	14	3	1	1	109	1258	101	20	59.155037	M-3782.
5	1	14	3	1	2	218	1276	21	2	51.337860	_-
4	1	14	3	2	0	109	1284	130	19	-1	
5	1	14	3	2	1	109	1284	89	19	59.975506	M-8783
5	1	14	3	2	2	204	1301	7	2	37.232422	_
5	1	14	3	2	3	218	1301	7	2	32.866203	-
5	1	14	3	2	4	232	1301	7	1	64.621445	-
4	1	14	3	3	0	109	1309	129	19	-1	
5	1	14	3	3	1	109	1309	101	19	26.111237	M-3784.
5	1	14	3	3	2	218	1326	20	2	18.758659	_-
4	1	14	3	4	0	109	1334	129	19	-1	
5	1	14	3	4	1	109	1334	101	19	33.246826	M-3785_
5	1	14	3	4	2	217	1351	21	2	37.610950	_-
