level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1625	2450	-1	
2	1	1	0	0	0	708	0	65	19	-1	
3	1	1	1	0	0	708	0	65	19	-1	
4	1	1	1	1	0	708	0	65	19	-1	
5	1	1	1	1	1	708	0	65	19	9.207169	aU
2	1	2	0	0	0	481	76	525	22	-1	
3	1	2	1	0	0	481	76	525	22	-1	
4	1	2	1	1	0	481	76	525	22	-1	
5	1	2	1	1	1	481	76	278	21	93.291412	NOMENCLATURE
5	1	2	1	1	2	776	77	230	21	91.019691	LIST—Continued
2	1	3	0	0	0	83	125	1319	4	-1	
3	1	3	1	0	0	83	125	1319	4	-1	
4	1	3	1	1	0	83	125	1319	4	-1	
5	1	3	1	1	1	83	125	1319	4	95.000000	 
2	1	4	0	0	0	134	182	107	20	-1	
3	1	4	1	0	0	134	182	107	20	-1	
4	1	4	1	1	0	134	182	107	20	-1	
5	1	4	1	1	1	134	182	52	20	96.240997	Part
5	1	4	1	1	2	198	182	43	20	96.681786	No.
2	1	5	0	0	0	343	189	39	18	-1	
3	1	5	1	0	0	343	189	39	18	-1	
4	1	5	1	1	0	343	189	39	18	-1	
5	1	5	1	1	1	343	189	39	18	95.709129	per
2	1	6	0	0	0	310	158	105	21	-1	
3	1	6	1	0	0	310	158	105	21	-1	
4	1	6	1	1	0	310	158	105	21	-1	
5	1	6	1	1	1	310	158	105	21	96.809196	Number
2	1	7	0	0	0	310	208	104	21	-1	
3	1	7	1	0	0	310	208	104	21	-1	
4	1	7	1	1	0	310	208	104	21	-1	
5	1	7	1	1	1	310	208	104	21	96.561020	machine
2	1	8	0	0	0	764	182	305	26	-1	
3	1	8	1	0	0	764	182	305	26	-1	
4	1	8	1	1	0	764	182	305	26	-1	
5	1	8	1	1	1	764	183	144	25	95.790054	Description
5	1	8	1	1	2	918	184	45	19	96.600296	and
5	1	8	1	1	3	972	182	97	21	96.174652	location
2	1	9	0	0	0	84	255	1316	4	-1	
3	1	9	1	0	0	84	255	1316	4	-1	
4	1	9	1	1	0	84	255	1316	4	-1	
5	1	9	1	1	1	84	255	1316	4	95.000000	 
2	1	10	0	0	0	296	133	2	383	-1	
3	1	10	1	0	0	296	133	2	383	-1	
4	1	10	1	1	0	296	133	2	383	-1	
5	1	10	1	1	1	296	133	2	383	95.000000	 
2	1	11	0	0	0	73	384	229	736	-1	
3	1	11	1	0	0	73	384	229	736	-1	
4	1	11	1	1	0	73	384	229	736	-1	
5	1	11	1	1	1	73	384	229	736	95.000000	 
2	1	12	0	0	0	85	1400	89	96	-1	
3	1	12	1	0	0	85	1400	89	96	-1	
4	1	12	1	1	0	85	1400	88	19	-1	
5	1	12	1	1	1	85	1400	88	19	36.485561	M-255_
4	1	12	1	2	0	85	1425	88	20	-1	
5	1	12	1	2	1	85	1425	88	20	68.431694	M-256_
4	1	12	1	3	0	85	1451	88	19	-1	
5	1	12	1	3	1	85	1451	88	19	49.672794	M-257_
4	1	12	1	4	0	85	1476	89	20	-1	
5	1	12	1	4	1	85	1476	77	19	47.919479	M-258
5	1	12	1	4	2	167	1493	7	3	43.389534	_
2	1	13	0	0	0	179	1467	9	3	-1	
3	1	13	1	0	0	179	1467	9	3	-1	
4	1	13	1	1	0	179	1467	9	3	-1	
5	1	13	1	1	1	179	1467	9	3	26.789200	!
2	1	14	0	0	0	298	661	1	968	-1	
3	1	14	1	0	0	298	661	1	968	-1	
4	1	14	1	1	0	298	661	1	968	-1	
5	1	14	1	1	1	298	661	1	968	95.000000	 
2	1	15	0	0	0	84	1627	91	121	-1	
3	1	15	1	0	0	84	1627	91	121	-1	
4	1	15	1	1	0	85	1627	89	20	-1	
5	1	15	1	1	1	85	1627	89	20	83.624702	M-264_
4	1	15	1	2	0	85	1652	90	20	-1	
5	1	15	1	2	1	85	1652	90	20	77.615265	M-265_
4	1	15	1	3	0	84	1678	90	19	-1	
5	1	15	1	3	1	84	1678	90	19	55.308266	M-266_
4	1	15	1	4	0	85	1703	89	20	-1	
5	1	15	1	4	1	85	1703	89	20	25.505432	M-267-
4	1	15	1	5	0	85	1728	90	20	-1	
5	1	15	1	5	1	85	1728	90	20	9.885132	M-268.
2	1	16	0	0	0	84	1779	104	397	-1	
3	1	16	1	0	0	84	1779	104	397	-1	
4	1	16	1	1	0	85	1779	103	19	-1	
5	1	16	1	1	1	85	1779	103	19	46.801186	M-270_-
4	1	16	1	2	0	85	1804	103	19	-1	
5	1	16	1	2	1	85	1804	103	19	73.023758	M-271__
4	1	16	1	3	0	85	1829	103	19	-1	
5	1	16	1	3	1	85	1829	103	19	33.119766	M-272._
4	1	16	1	4	0	85	1854	103	20	-1	
5	1	16	1	4	1	85	1854	103	20	23.775047	M-273_-
4	1	16	1	5	0	84	1879	104	20	-1	
5	1	16	1	5	1	84	1879	104	20	8.595467	M-274_-
4	1	16	1	6	0	85	1905	103	19	-1	
5	1	16	1	6	1	85	1905	103	19	28.326477	M-275_-
4	1	16	1	7	0	84	1930	104	19	-1	
5	1	16	1	7	1	84	1930	104	19	82.380318	M-276__
4	1	16	1	8	0	84	1955	104	20	-1	
5	1	16	1	8	1	84	1955	104	20	16.063576	Mees
4	1	16	1	9	0	85	1980	103	20	-1	
5	1	16	1	9	1	85	1980	103	20	8.585365	M-278_-
4	1	16	1	10	0	85	2006	103	19	-1	
5	1	16	1	10	1	85	2006	103	19	69.782959	M-279__
4	1	16	1	11	0	85	2031	103	19	-1	
5	1	16	1	11	1	85	2031	103	19	40.346046	M-280__
4	1	16	1	12	0	85	2056	89	19	-1	
5	1	16	1	12	1	85	2056	89	19	74.163963	M-281_
4	1	16	1	13	0	85	2081	103	19	-1	
5	1	16	1	13	1	85	2081	103	19	83.506409	M-282__
4	1	16	1	14	0	85	2106	89	20	-1	
5	1	16	1	14	1	85	2106	89	20	57.978569	M-283_
4	1	16	1	15	0	85	2132	89	19	-1	
5	1	16	1	15	1	85	2132	89	19	35.668808	M-284_
4	1	16	1	16	0	85	2157	89	19	-1	
5	1	16	1	16	1	85	2157	89	19	40.336285	M-285_
2	1	17	0	0	0	179	1719	9	3	-1	
3	1	17	1	0	0	179	1719	9	3	-1	
4	1	17	1	1	0	179	1719	9	3	-1	
5	1	17	1	1	1	179	1719	9	3	39.637421	t
2	1	18	0	0	0	180	1795	123	521	-1	
3	1	18	1	0	0	180	1795	123	521	-1	
4	1	18	1	1	0	180	1795	123	49	-1	
5	1	18	1	1	1	180	1795	123	49	95.000000	  
4	1	18	1	2	0	180	1844	123	52	-1	
5	1	18	1	2	1	180	1844	123	52	95.000000	  
4	1	18	1	3	0	188	1896	115	37	-1	
5	1	18	1	3	1	188	1896	115	37	95.000000	  
4	1	18	1	4	0	188	1933	115	37	-1	
5	1	18	1	4	1	188	1933	115	37	95.000000	   
4	1	18	1	5	0	188	1970	115	27	-1	
5	1	18	1	5	1	188	1970	115	27	95.000000	  
4	1	18	1	6	0	188	1997	115	25	-1	
5	1	18	1	6	1	188	1997	115	25	95.000000	  
4	1	18	1	7	0	188	2022	115	12	-1	
5	1	18	1	7	1	188	2022	115	12	95.000000	 
4	1	18	1	8	0	180	2034	123	282	-1	
5	1	18	1	8	1	180	2034	123	282	95.000000	  
2	1	19	0	0	0	400	391	12	294	-1	
3	1	19	1	0	0	400	391	12	294	-1	
4	1	19	1	1	0	400	391	12	294	-1	
5	1	19	1	1	1	400	391	12	294	0.000000	RNP
2	1	20	0	0	0	400	792	11	322	-1	
3	1	20	1	0	0	400	792	11	322	-1	
4	1	20	1	1	0	400	792	11	322	-1	
5	1	20	1	1	1	400	1046	11	68	50.369270	RRB
5	1	20	1	1	2	401	973	10	63	34.561890	Ee
5	1	20	1	1	3	401	792	10	170	40.928631	eee
2	1	21	0	0	0	400	1171	13	1153	-1	
3	1	21	1	0	0	400	1171	13	1153	-1	
4	1	21	1	1	0	400	1171	13	1153	-1	
5	1	21	1	1	1	400	1171	13	1153	0.000000	WONNNNNRBARMNANNNNNANARONNNNNHEHENNNNNE
5	1	21	1	1	2	393	1401	28	41	0.000000	NH
5	1	21	1	1	3	393	1287	28	104	0.000000	HEHEHE
5	1	21	1	1	4	393	1168	28	92	25.548927	DHE
2	1	22	0	0	0	428	134	2	2191	-1	
3	1	22	1	0	0	428	134	2	2191	-1	
4	1	22	1	1	0	428	134	2	2191	-1	
5	1	22	1	1	1	428	134	2	2191	95.000000	 
2	1	23	0	0	0	853	289	126	70	-1	
3	1	23	1	0	0	853	289	126	70	-1	
4	1	23	1	1	0	853	289	126	20	-1	
5	1	23	1	1	1	853	289	126	20	96.158157	ENGINE
4	1	23	1	2	0	861	343	115	16	-1	
5	1	23	1	2	1	861	343	115	16	96.528717	SUPPORTS
2	1	24	0	0	0	444	388	568	321	-1	
3	1	24	1	0	0	444	388	568	300	-1	
4	1	24	1	1	0	445	388	355	25	-1	
5	1	24	1	1	1	445	388	161	24	96.145248	Longitudinal
5	1	24	1	1	2	617	389	94	20	96.398697	channel
5	1	24	1	1	3	723	389	77	24	96.440598	(port).
4	1	24	1	2	0	445	414	422	24	-1	
5	1	24	1	2	1	445	414	161	23	95.998444	Longitudinal
5	1	24	1	2	2	617	414	93	20	96.668526	channel
5	1	24	1	2	3	722	414	145	24	78.037712	(starboard).
4	1	24	1	3	0	444	439	336	23	-1	
5	1	24	1	3	1	444	440	137	19	82.661880	‘Transverse
5	1	24	1	3	2	590	439	95	20	96.356865	channel
5	1	24	1	3	3	697	440	83	22	95.891777	(back).
4	1	24	1	4	0	444	465	338	23	-1	
5	1	24	1	4	1	444	465	136	19	95.916618	Transverse
5	1	24	1	4	2	591	465	94	20	96.011765	channel
5	1	24	1	4	3	697	465	85	23	95.739372	(front).
4	1	24	1	5	0	444	489	505	25	-1	
5	1	24	1	5	1	444	489	165	24	91.702126	Double-point
5	1	24	1	5	2	621	490	132	24	96.372070	suspension
5	1	24	1	5	3	765	490	92	20	96.766647	bracket
5	1	24	1	5	4	872	489	77	24	96.306374	(port).
4	1	24	1	6	0	445	514	567	25	-1	
5	1	24	1	6	1	445	514	164	24	91.940948	Double-point
5	1	24	1	6	2	619	515	133	24	96.418610	suspension
5	1	24	1	6	3	762	515	92	20	96.617577	bracket
5	1	24	1	6	4	868	514	144	25	91.559532	(starboard).
4	1	24	1	7	0	446	540	397	23	-1	
5	1	24	1	7	1	446	540	147	23	91.303551	Single-point
5	1	24	1	7	2	603	540	132	23	96.343010	suspension
5	1	24	1	7	3	744	540	99	20	96.868370	bracket.
4	1	24	1	8	0	447	565	533	23	-1	
5	1	24	1	8	1	447	565	82	19	96.549995	Gusset
5	1	24	1	8	2	539	565	71	23	96.253700	plates
5	1	24	1	8	3	621	565	31	19	96.646492	for
5	1	24	1	8	4	661	565	79	23	96.691521	engine
5	1	24	1	8	5	749	565	76	20	96.388298	bearer
5	1	24	1	8	6	837	565	143	23	80.548729	(starboard).
4	1	24	1	9	0	446	590	468	23	-1	
5	1	24	1	9	1	446	590	81	19	95.909630	Gusset
5	1	24	1	9	2	538	590	71	23	96.023170	plates
5	1	24	1	9	3	619	590	31	19	96.604637	for
5	1	24	1	9	4	660	590	78	23	96.212769	engine
5	1	24	1	9	5	748	590	76	20	96.212769	bearer
5	1	24	1	9	6	836	590	78	23	96.590523	(port).
4	1	24	1	10	0	445	615	358	23	-1	
5	1	24	1	10	1	445	615	99	23	96.281387	Packing
5	1	24	1	10	2	554	615	72	19	95.918312	under
5	1	24	1	10	3	635	615	59	19	96.672394	front
5	1	24	1	10	4	704	615	99	20	96.130905	bracket.
4	1	24	1	11	0	445	640	367	23	-1	
5	1	24	1	11	1	445	640	99	23	96.833801	Packing
5	1	24	1	11	2	553	640	72	19	95.955055	under
5	1	24	1	11	3	635	640	57	19	95.955055	back
5	1	24	1	11	4	702	640	110	20	96.386559	brackets.
4	1	24	1	12	0	446	665	355	23	-1	
5	1	24	1	12	1	446	665	64	19	96.726479	Cleat
5	1	24	1	12	2	520	665	31	19	96.811653	for
5	1	24	1	12	3	561	665	59	19	96.766281	front
5	1	24	1	12	4	631	665	78	23	96.872047	engine
5	1	24	1	12	5	718	665	83	20	96.499306	bearer.
3	1	24	2	0	0	854	689	126	20	-1	
4	1	24	2	1	0	854	689	126	20	-1	
5	1	24	2	1	1	854	689	126	20	96.142426	ENGINE
2	1	25	0	0	0	830	743	193	20	-1	
3	1	25	1	0	0	830	743	193	20	-1	
4	1	25	1	1	0	830	743	193	20	-1	
5	1	25	1	1	1	830	743	112	20	96.144608	STARTER,
5	1	25	1	1	2	956	743	67	16	96.154060	HAND
2	1	26	0	0	0	443	789	473	303	-1	
3	1	26	1	0	0	444	789	263	21	-1	
4	1	26	1	1	0	444	789	263	21	-1	
5	1	26	1	1	1	444	789	160	20	89.885330	Hand-starter
5	1	26	1	1	2	613	789	94	21	96.636581	ratchet.
3	1	26	2	0	0	445	815	281	21	-1	
4	1	26	2	1	0	445	815	281	21	-1	
5	1	26	2	1	1	445	815	74	20	96.451248	Collar
5	1	26	2	1	2	529	815	32	19	96.981476	for
5	1	26	2	1	3	570	815	80	20	96.981476	starter
5	1	26	2	1	4	659	815	67	21	96.276024	shaft.
3	1	26	3	0	0	445	840	196	23	-1	
4	1	26	3	1	0	445	840	196	23	-1	
5	1	26	3	1	1	445	840	51	23	96.400421	Key
5	1	26	3	1	2	506	840	32	20	96.661934	for
5	1	26	3	1	3	547	840	94	21	95.280441	ratchet.
3	1	26	4	0	0	445	865	172	20	-1	
4	1	26	4	1	0	445	865	172	20	-1	
5	1	26	4	1	1	445	866	84	19	96.846054	Starter
5	1	26	4	1	2	538	865	79	20	96.974953	sleeve.
3	1	26	5	0	0	443	890	473	72	-1	
4	1	26	5	1	0	444	890	472	25	-1	
5	1	26	5	1	1	444	891	23	24	36.792812	%
5	1	26	5	1	2	477	891	32	23	93.283287	by
5	1	26	5	1	3	519	890	22	24	76.887543	%
5	1	26	5	1	4	551	891	100	20	94.408485	headless
5	1	26	5	1	5	661	891	33	20	96.499039	set
5	1	26	5	1	6	703	896	68	15	96.492386	screw
5	1	26	5	1	7	780	891	32	19	96.482742	for
5	1	26	5	1	8	822	890	94	20	96.332436	ratchet.
4	1	26	5	2	0	443	916	284	24	-1	
5	1	26	5	2	1	443	917	24	23	51.214520	3;
5	1	26	5	2	2	477	916	31	23	96.808456	by
5	1	26	5	2	3	518	916	36	23	64.068176	33%
5	1	26	5	2	4	564	916	40	24	96.700867	pin
5	1	26	5	2	5	614	917	31	19	96.251007	for
5	1	26	5	2	6	655	916	72	20	96.727219	collar.
4	1	26	5	3	0	444	942	235	20	-1	
5	1	26	5	3	1	444	942	159	19	91.274231	Hand-starter
5	1	26	5	3	2	612	942	67	20	95.810844	lever.
3	1	26	6	0	0	445	967	226	24	-1	
4	1	26	6	1	0	445	967	226	24	-1	
5	1	26	6	1	1	445	967	138	23	96.522911	Supporting
5	1	26	6	1	2	593	967	78	24	96.106880	flange.
3	1	26	7	0	0	445	992	160	20	-1	
4	1	26	7	1	0	445	992	160	20	-1	
5	1	26	7	1	1	445	993	84	19	96.606079	Starter
5	1	26	7	1	2	538	992	67	20	95.813805	shaft.
3	1	26	8	0	0	445	1018	176	23	-1	
4	1	26	8	1	0	445	1018	176	23	-1	
5	1	26	8	1	1	445	1018	84	20	96.602577	Starter
5	1	26	8	1	2	538	1018	83	23	95.219276	spring.
3	1	26	9	0	0	445	1043	176	23	-1	
4	1	26	9	1	0	445	1043	176	23	-1	
5	1	26	9	1	1	445	1043	84	20	96.712677	Starter
5	1	26	9	1	2	537	1043	84	23	95.890915	spring.
3	1	26	10	0	0	444	1067	427	25	-1	
4	1	26	10	1	0	444	1067	427	25	-1	
5	1	26	10	1	1	444	1069	23	23	24.253387	1%
5	1	26	10	1	2	477	1068	31	24	92.727394	by
5	1	26	10	1	3	519	1069	35	23	82.988770	1%
5	1	26	10	1	4	564	1068	47	20	95.906845	bolt
5	1	26	10	1	5	622	1067	55	20	96.688248	with
5	1	26	10	1	6	687	1068	53	19	96.790207	nuts
5	1	26	10	1	7	750	1067	32	20	97.007660	for
5	1	26	10	1	8	792	1067	79	23	95.513023	flange.
2	1	27	0	0	0	444	1093	634	44	-1	
3	1	27	1	0	0	444	1093	634	44	-1	
4	1	27	1	1	0	444	1093	196	25	-1	
5	1	27	1	1	1	444	1094	24	24	48.103958	¥%
5	1	27	1	1	2	476	1094	50	20	95.257484	lock
5	1	27	1	1	3	536	1093	104	21	96.801880	washers.
4	1	27	1	2	0	800	1117	278	20	-1	
5	1	27	1	2	1	800	1117	174	20	91.953461	EPICYCLIC
5	1	27	1	2	2	991	1117	87	20	96.361496	GEAR
2	1	28	0	0	0	444	1167	567	1160	-1	
3	1	28	1	0	0	445	1167	476	51	-1	
4	1	28	1	1	0	445	1167	476	25	-1	
5	1	28	1	1	1	445	1168	83	24	96.645142	Flange
5	1	28	1	1	2	538	1168	104	24	96.340820	coupling
5	1	28	1	1	3	652	1168	31	20	93.273804	for
5	1	28	1	1	4	692	1168	153	24	92.514091	bevel-pinion
5	1	28	1	1	5	854	1167	67	21	95.945335	shaft.
4	1	28	1	2	0	445	1193	287	25	-1	
5	1	28	1	2	1	445	1194	69	20	96.236542	Bevel
5	1	28	1	2	2	524	1194	78	24	96.065002	pinion
5	1	28	1	2	3	612	1194	45	19	96.065002	and
5	1	28	1	2	4	666	1193	66	20	95.687630	shaft.
3	1	28	2	0	0	445	1218	478	101	-1	
4	1	28	2	1	0	445	1218	371	25	-1	
5	1	28	2	1	1	445	1219	92	20	95.986107	Washer
5	1	28	2	1	2	547	1219	32	20	93.250443	for
5	1	28	2	1	3	588	1219	152	24	91.889984	bevel-pinion
5	1	28	2	1	4	749	1218	67	20	96.639008	shaft.
4	1	28	2	2	0	445	1243	457	25	-1	
5	1	28	2	2	1	445	1245	108	20	96.557655	Distance
5	1	28	2	2	2	563	1244	61	24	96.729233	piece
5	1	28	2	2	3	633	1245	31	19	93.296692	for
5	1	28	2	2	4	674	1244	152	24	92.445961	bevel-pinion
5	1	28	2	2	5	835	1243	67	20	96.339050	shaft.
4	1	28	2	3	0	445	1269	478	24	-1	
5	1	28	2	3	1	445	1270	97	23	96.458305	Stuffing
5	1	28	2	3	2	551	1270	43	19	96.510201	box
5	1	28	2	3	3	604	1270	45	19	96.946007	and
5	1	28	2	3	4	660	1270	98	19	96.558678	Timken
5	1	28	2	3	5	767	1269	91	23	96.267395	bearing
5	1	28	2	3	6	868	1274	55	15	96.794968	case.
4	1	28	2	4	0	445	1295	233	24	-1	
5	1	28	2	4	1	445	1295	148	24	89.319550	Stuffing-box
5	1	28	2	4	2	603	1295	75	23	96.573502	gland.
3	1	28	3	0	0	445	1320	216	24	-1	
4	1	28	3	1	0	445	1320	216	24	-1	
5	1	28	3	1	1	445	1320	149	24	88.478424	Stuffing-box
5	1	28	3	1	2	604	1320	57	20	96.421028	disk.
3	1	28	4	0	0	445	1344	566	101	-1	
4	1	28	4	1	0	446	1344	451	25	-1	
5	1	28	4	1	1	446	1346	155	23	91.266075	Oil-retaining
5	1	28	4	1	2	610	1345	85	21	96.545998	washer
5	1	28	4	1	3	705	1344	31	20	96.941605	for
5	1	28	4	1	4	745	1344	93	23	94.861519	stuffing
5	1	28	4	1	5	847	1344	50	19	96.660194	box.
4	1	28	4	2	0	445	1369	566	25	-1	
5	1	28	4	2	1	445	1372	99	22	96.663315	Packing
