level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1715	2450	-1	
2	1	1	0	0	0	186	81	473	120	-1	
3	1	1	1	0	0	186	81	473	120	-1	
4	1	1	1	1	0	187	81	472	32	-1	
5	1	1	1	1	1	187	81	83	26	96.547295	Road
5	1	1	1	1	2	284	84	83	24	96.736137	track
5	1	1	1	1	3	382	86	58	24	96.814377	and
5	1	1	1	1	4	454	87	83	24	95.828117	track
5	1	1	1	1	5	552	88	81	25	92.720825	drive
5	1	1	1	1	6	648	97	11	16	92.039101	s
4	1	1	1	2	0	188	123	411	36	-1	
5	1	1	1	2	1	188	123	81	26	95.989929	Road
5	1	1	1	2	2	283	126	84	24	95.989929	track
5	1	1	1	2	3	381	126	116	33	96.159966	driving
5	1	1	1	2	4	510	129	89	25	96.935394	wheel
4	1	1	1	3	0	186	165	413	36	-1	
5	1	1	1	3	1	186	165	82	26	96.777863	Road
5	1	1	1	3	2	283	167	84	25	96.695740	track
5	1	1	1	3	3	381	168	115	33	96.757645	driving
5	1	1	1	3	4	509	170	90	26	96.868797	wheel
2	1	2	0	0	0	179	333	475	243	-1	
3	1	2	1	0	0	179	333	475	243	-1	
4	1	2	1	1	0	183	333	471	35	-1	
5	1	2	1	1	1	183	333	73	33	96.760880	Rod,
5	1	2	1	1	2	273	337	173	31	14.600174	connecting.
5	1	2	1	1	3	451	360	203	3	14.600174	_________-
4	1	2	1	2	0	182	375	468	37	-1	
5	1	2	1	2	1	182	375	88	33	96.352646	Rods,
5	1	2	1	2	2	285	377	129	32	96.568802	aligning
5	1	2	1	2	3	428	381	188	31	16.420349	connecting
5	1	2	1	2	4	625	403	25	2	41.346474	_-
4	1	2	1	3	0	183	417	326	33	-1	
5	1	2	1	3	1	183	417	86	33	95.976028	Rods,
5	1	2	1	3	2	286	420	98	24	96.351128	center
5	1	2	1	3	3	399	422	110	25	95.267014	control
4	1	2	1	4	0	181	459	323	33	-1	
5	1	2	1	4	1	181	459	88	33	95.748573	Rods,
5	1	2	1	4	2	285	461	79	25	93.243279	front
5	1	2	1	4	3	380	464	124	24	88.960052	control_
4	1	2	1	5	0	179	501	472	33	-1	
