level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	2	1	2	5	502	622	22	2	1.611412	8
5	1	2	1	2	6	560	621	58	3	4.244476	he
5	1	2	1	2	7	632	620	42	3	44.503433	sey
5	1	2	1	2	8	686	620	44	3	15.762680	ci
5	1	2	1	2	9	806	619	107	4	11.264816	ei
5	1	2	1	2	10	946	619	46	3	0.000000	ve
5	1	2	1	2	11	1028	618	75	4	27.153358	ee
4	1	2	1	3	0	2	639	1101	32	-1	
5	1	2	1	3	1	2	639	81	32	33.624603	Hee
5	1	2	1	3	2	100	648	27	23	11.148071	SV
5	1	2	1	3	3	132	640	300	31	0.000000	stemespeCiiCatlOns.
5	1	2	1	3	4	466	663	40	3	26.684593	22
5	1	2	1	3	5	526	663	92	3	11.431015	se
5	1	2	1	3	6	710	662	95	3	0.000000	eo
5	1	2	1	3	7	953	660	150	5	25.355034	ee
4	1	2	1	4	0	0	681	1103	31	-1	
5	1	2	1	4	1	0	688	25	24	0.000000	REMC
5	1	2	1	4	2	38	681	146	31	0.000000	OUlALOLe
5	1	2	1	4	3	217	703	60	4	21.134750	eee
5	1	2	1	4	4	292	677	65	39	0.000000	eneem
5	1	2	1	4	5	393	704	76	3	11.771225	GEL
5	1	2	1	4	6	481	704	62	3	10.180809	Pee
5	1	2	1	4	7	578	704	37	3	19.240181	he
5	1	2	1	4	8	627	677	48	39	17.598465	hee
5	1	2	1	4	9	705	704	44	3	20.466026	et
5	1	2	1	4	10	789	703	72	4	0.000000	eto
5	1	2	1	4	11	897	677	36	39	22.700516	iti
5	1	2	1	4	12	952	702	20	3	18.930405	6
2	1	3	0	0	0	0	795	1103	118	-1	
3	1	3	1	0	0	0	795	1103	118	-1	
4	1	3	1	1	0	0	795	1102	29	-1	
5	1	3	1	1	1	0	797	87	27	22.658524	Brine
5	1	3	1	1	2	100	795	184	29	0.000000	Manitoldsii
5	1	3	1	1	3	317	821	58	2	19.625198	uss
5	1	3	1	1	4	413	821	73	3	16.656952	es
5	1	3	1	1	5	498	821	172	3	12.169579	ee
5	1	3	1	1	6	693	821	127	3	7.028183	os
5	1	3	1	1	7	847	821	125	3	5.116974	oe
4	1	3	1	2	0	0	840	1103	31	-1	
5	1	3	1	2	1	0	847	107	24	42.805000	Bump:
5	1	3	1	2	2	122	840	193	26	0.000000	Develldnyersta
5	1	3	1	2	3	367	863	46	3	25.495621	coe
5	1	3	1	2	4	442	863	45	3	33.992210	la
5	1	3	1	2	5	497	863	84	3	24.045677	sig
5	1	3	1	2	6	705	863	118	3	30.155815	i
5	1	3	1	2	7	874	863	61	3	36.704823	ea
4	1	3	1	3	0	0	882	1103	31	-1	
5	1	3	1	3	1	0	882	42	31	22.851341	iis,
5	1	3	1	3	2	61	882	27	25	45.779686	GA
5	1	3	1	3	3	97	882	40	25	42.810192	DIC
5	1	3	1	3	4	150	882	30	25	13.317879	IO
5	1	3	1	3	5	185	905	23	2	42.476913	cn
5	1	3	1	3	6	217	905	65	3	6.000587	sale
5	1	3	1	3	7	308	878	17	39	28.105820	oe
5	1	3	1	3	8	338	905	75	3	24.508141	bene
5	1	3	1	3	9	442	905	27	3	14.712036	os
5	1	3	1	3	10	503	905	58	3	1.593246	RO
5	1	3	1	3	11	594	878	42	39	23.357147	aoe
5	1	3	1	3	12	672	878	58	39	16.319595	akon
5	1	3	1	3	13	754	905	30	3	34.691467	oe
5	1	3	1	3	14	835	905	119	3	9.677727	RRR
5	1	3	1	3	15	1004	905	99	3	0.000000	Soa
2	1	4	0	0	0	0	924	1103	75	-1	
3	1	4	1	0	0	0	924	1103	75	-1	
4	1	4	1	1	0	0	924	1103	33	-1	
5	1	4	1	1	1	0	931	27	24	53.121834	S
5	1	4	1	1	2	41	924	71	25	61.311092	toad
5	1	4	1	1	3	125	924	84	26	30.086220	(mack
5	1	4	1	1	4	223	924	150	33	0.000000	aGyusuing.
5	1	4	1	1	5	444	947	62	4	8.150330	00)
5	1	4	1	1	6	539	948	21	2	3.030334	8
5	1	4	1	1	7	619	947	88	3	0.925682	ee
5	1	4	1	1	8	719	947	384	3	36.537651	ee
4	1	4	1	2	0	0	965	1103	34	-1	
5	1	4	1	2	1	0	965	185	27	0.000000	inoadsttack
5	1	4	1	2	2	199	966	114	33	0.000000	dnivimg
5	1	4	1	2	3	322	989	73	3	9.412018	sence
5	1	4	1	2	4	402	989	701	3	0.000000	fake
2	1	5	0	0	0	0	1050	1102	32	-1	
3	1	5	1	0	0	0	1050	1102	32	-1	
4	1	5	1	1	0	0	1050	1102	32	-1	
5	1	5	1	1	1	0	1057	22	24	47.105858	x,
5	1	5	1	1	2	38	1050	205	32	91.876030	high-tension,
5	1	5	1	1	3	259	1051	220	31	96.383240	disassembling
5	1	5	1	1	4	492	1050	59	26	93.295456	and
5	1	5	1	1	5	564	1051	538	31	10.022415	inspection___.___________-___-
2	1	6	0	0	0	540	1125	69	59	-1	
3	1	6	1	0	0	540	1125	69	59	-1	
4	1	6	1	1	0	540	1125	69	59	-1	
5	1	6	1	1	1	540	1125	38	38	82.313507	O
5	1	6	1	1	2	607	1181	2	3	0.000000	«
2	1	7	0	0	0	1157	103	64	192	-1	
3	1	7	1	0	0	1157	103	64	192	-1	
4	1	7	1	1	0	1157	103	63	22	-1	
5	1	7	1	1	1	1157	103	63	22	96.270721	Page
4	1	7	1	2	0	1168	144	53	26	-1	
5	1	7	1	2	1	1168	144	53	26	96.609825	177
4	1	7	1	3	0	1185	186	36	25	-1	
5	1	7	1	3	1	1185	186	36	25	95.111130	78
4	1	7	1	4	0	1184	226	35	28	-1	
5	1	7	1	4	1	1184	226	35	28	95.589211	76
4	1	7	1	5	0	1186	270	34	25	-1	
5	1	7	1	5	1	1186	270	34	25	96.965599	18
2	1	8	0	0	0	1165	799	54	68	-1	
3	1	8	1	0	0	1165	799	54	68	-1	
4	1	8	1	1	0	1166	799	53	25	-1	
5	1	8	1	1	1	1166	799	53	25	96.754341	109
4	1	8	1	2	0	1165	841	53	26	-1	
5	1	8	1	2	1	1165	841	53	26	96.908478	100
2	1	9	0	0	0	1165	925	54	110	-1	
3	1	9	1	0	0	1165	925	54	110	-1	
4	1	9	1	1	0	1165	925	53	26	-1	
5	1	9	1	1	1	1165	925	53	26	95.621101	138
4	1	9	1	2	0	1166	968	52	25	-1	
5	1	9	1	2	1	1166	968	52	25	95.770782	133
4	1	9	1	3	0	1166	1009	53	26	-1	
5	1	9	1	3	1	1166	1009	53	26	96.954895	160
2	1	10	0	0	0	1420	0	205	2450	-1	
3	1	10	1	0	0	1420	0	205	2450	-1	
4	1	10	1	1	0	1420	0	205	2450	-1	
5	1	10	1	1	1	1420	0	205	2450	95.000000	 
