level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1715	2450	-1	
2	1	1	0	0	0	159	483	510	117	-1	
3	1	1	1	0	0	159	483	510	117	-1	
4	1	1	1	1	0	160	483	509	39	-1	
5	1	1	1	1	1	160	483	42	25	96.168205	To
5	1	1	1	1	2	216	485	101	31	96.168205	adjust
5	1	1	1	1	3	330	487	51	25	96.664978	the
5	1	1	1	1	4	395	488	169	34	96.496811	high-speed
5	1	1	1	1	5	579	492	90	27	96.971016	brake
4	1	1	1	2	0	159	525	493	38	-1	
5	1	1	1	2	1	159	525	41	26	95.511162	To
5	1	1	1	2	2	215	527	100	31	96.616859	adjust
5	1	1	1	2	3	328	529	51	25	96.616859	the
5	1	1	1	2	4	393	530	154	33	96.690323	low-speed
5	1	1	1	2	5	562	534	90	26	96.886925	brake
4	1	1	1	3	0	159	567	310	33	-1	
5	1	1	1	3	1	159	567	41	26	95.127258	To
5	1	1	1	3	2	214	569	101	31	95.127258	adjust
5	1	1	1	3	3	329	571	51	26	92.159470	the
5	1	1	1	3	4	387	572	82	26	92.159470	track
2	1	2	0	0	0	155	778	437	78	-1	
3	1	2	1	0	0	155	778	437	78	-1	
4	1	2	1	1	0	156	778	436	38	-1	
5	1	2	1	1	1	156	778	41	26	96.811874	To
5	1	2	1	1	2	212	779	149	28	96.542694	dismount
5	1	2	1	1	3	375	783	51	26	96.703842	the
5	1	2	1	1	4	440	787	152	29	96.690125	generator
4	1	2	1	2	0	155	820	256	36	-1	
5	1	2	1	2	1	155	820	41	25	96.563004	To
5	1	2	1	2	2	211	821	82	26	96.507111	drain
5	1	2	1	2	3	309	824	102	32	95.464272	engine
2	1	3	0	0	0	150	1031	379	75	-1	
3	1	3	1	0	0	150	1031	379	75	-1	
4	1	3	1	1	0	151	1031	378	38	-1	
5	1	3	1	1	1	151	1031	41	25	96.328316	To
5	1	3	1	1	2	207	1034	104	25	96.337837	mount
5	1	3	1	1	3	325	1035	133	26	96.098160	machine
5	1	3	1	1	4	473	1045	56	24	96.172653	gun
4	1	3	1	2	0	150	1073	378	33	-1	
5	1	3	1	2	1	150	1073	41	26	95.954529	To
5	1	3	1	2	2	207	1082	74	24	96.157440	open
5	1	3	1	2	3	296	1076	146	27	96.246887	bulkhead
5	1	3	1	2	4	458	1079	70	26	96.977379	door
2	1	4	0	0	0	142	1537	385	162	-1	
3	1	4	1	0	0	142	1537	385	162	-1	
4	1	4	1	1	0	143	1537	384	37	-1	
5	1	4	1	1	1	143	1537	41	26	96.482529	To
5	1	4	1	1	2	199	1546	117	19	96.501198	remove
5	1	4	1	1	3	330	1541	84	26	96.560646	roller
5	1	4	1	1	4	428	1542	99	32	96.297104	pinion
4	1	4	1	2	0	142	1580	383	36	-1	
5	1	4	1	2	1	142	1580	42	25	96.389168	To
5	1	4	1	2	2	198	1588	117	19	96.403419	remove
5	1	4	1	2	3	330	1583	83	26	96.601471	roller
5	1	4	1	2	4	426	1584	99	32	96.758385	pinion
4	1	4	1	3	0	142	1622	383	37	-1	
5	1	4	1	3	1	142	1622	41	25	94.898453	To
5	1	4	1	3	2	198	1630	117	19	96.889984	remove
5	1	4	1	3	3	329	1625	84	26	96.658714	roller
5	1	4	1	3	4	427	1627	98	32	96.640602	spring
4	1	4	1	4	0	142	1664	327	35	-1	
5	1	4	1	4	1	142	1664	41	26	95.982162	To
5	1	4	1	4	2	198	1673	117	18	93.303116	remove
5	1	4	1	4	3	330	1675	139	24	92.078827	sponsons
2	1	5	0	0	0	671	0	918	2450	-1	
3	1	5	1	0	0	671	0	918	2450	-1	
4	1	5	1	1	0	671	0	918	2450	-1	
5	1	5	1	1	1	671	0	918	2450	95.000000	 
2	1	6	0	0	0	1651	145	64	157	-1	
3	1	6	1	0	0	1651	145	64	157	-1	
4	1	6	1	1	0	1651	145	64	26	-1	
5	1	6	1	1	1	1651	145	64	26	95.667496	Und
4	1	6	1	2	0	1654	187	61	26	-1	
5	1	6	1	2	1	1654	187	61	26	89.145340	Uni
4	1	6	1	3	0	1653	228	62	26	-1	
5	1	6	1	3	1	1653	228	62	26	96.083305	Unt
4	1	6	1	4	0	1654	271	61	31	-1	
5	1	6	1	4	1	1654	271	61	31	78.110558	Upy
2	1	7	0	0	0	1650	387	65	318	-1	
3	1	7	1	0	0	1650	387	65	318	-1	
4	1	7	1	1	0	1654	387	61	25	-1	
5	1	7	1	1	1	1654	387	61	25	40.697437	Vah
4	1	7	1	2	0	1650	428	65	27	-1	
5	1	7	1	2	1	1650	428	65	27	85.029716	Valy
4	1	7	1	3	0	1653	470	62	26	-1	
5	1	7	1	3	1	1653	470	62	26	85.469704	Val
4	1	7	1	4	0	1653	512	62	26	-1	
5	1	7	1	4	1	1653	512	62	26	79.690613	Vah
4	1	7	1	5	0	1653	554	61	26	-1	
5	1	7	1	5	1	1653	554	61	26	96.738823	Ven
4	1	7	1	6	0	1653	595	61	27	-1	
5	1	7	1	6	1	1653	595	61	27	96.627739	Ven
4	1	7	1	7	0	1654	637	61	27	-1	
5	1	7	1	7	1	1654	637	61	27	96.675797	Ven
4	1	7	1	8	0	1654	679	61	26	-1	
5	1	7	1	8	1	1654	679	61	26	84.277458	Volt
