level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1715	2450	-1	
2	1	1	0	0	0	150	488	252	29	-1	
3	1	1	1	0	0	150	488	252	29	-1	
4	1	1	1	1	0	150	488	252	29	-1	
5	1	1	1	1	1	150	488	98	26	48.338722	Puate
5	1	1	1	1	2	271	489	58	27	96.122139	No.
5	1	1	1	1	3	351	492	51	25	88.475655	135
2	1	2	0	0	0	1030	723	1	18	-1	
3	1	2	1	0	0	1030	723	1	18	-1	
4	1	2	1	1	0	1030	723	1	18	-1	
5	1	2	1	1	1	1030	723	1	18	95.000000	 
2	1	3	0	0	0	998	732	1	17	-1	
3	1	3	1	0	0	998	732	1	17	-1	
4	1	3	1	1	0	998	732	1	17	-1	
5	1	3	1	1	1	998	732	1	17	95.000000	 
2	1	4	0	0	0	1288	768	1	26	-1	
3	1	4	1	0	0	1288	768	1	26	-1	
4	1	4	1	1	0	1288	768	1	26	-1	
5	1	4	1	1	1	1288	768	1	26	95.000000	 
2	1	5	0	0	0	1363	780	1	24	-1	
3	1	5	1	0	0	1363	780	1	24	-1	
4	1	5	1	1	0	1363	780	1	24	-1	
5	1	5	1	1	1	1363	780	1	24	95.000000	 
2	1	6	0	0	0	1354	792	25	1	-1	
3	1	6	1	0	0	1354	792	25	1	-1	
4	1	6	1	1	0	1354	792	25	1	-1	
5	1	6	1	1	1	1354	792	25	1	95.000000	 
2	1	7	0	0	0	1372	784	1	24	-1	
3	1	7	1	0	0	1372	784	1	24	-1	
4	1	7	1	1	0	1372	784	1	24	-1	
5	1	7	1	1	1	1372	784	1	24	95.000000	 
2	1	8	0	0	0	1354	799	22	1	-1	
3	1	8	1	0	0	1354	799	22	1	-1	
4	1	8	1	1	0	1354	799	22	1	-1	
5	1	8	1	1	1	1354	799	22	1	95.000000	 
2	1	9	0	0	0	1348	801	17	1	-1	
3	1	9	1	0	0	1348	801	17	1	-1	
4	1	9	1	1	0	1348	801	17	1	-1	
5	1	9	1	1	1	1348	801	17	1	95.000000	 
2	1	10	0	0	0	1289	812	21	1	-1	
3	1	10	1	0	0	1289	812	21	1	-1	
4	1	10	1	1	0	1289	812	21	1	-1	
5	1	10	1	1	1	1289	812	21	1	95.000000	 
2	1	11	0	0	0	1295	787	1	35	-1	
3	1	11	1	0	0	1295	787	1	35	-1	
4	1	11	1	1	0	1295	787	1	35	-1	
5	1	11	1	1	1	1295	787	1	35	95.000000	 
2	1	12	0	0	0	1354	797	1	22	-1	
3	1	12	1	0	0	1354	797	1	22	-1	
4	1	12	1	1	0	1354	797	1	22	-1	
5	1	12	1	1	1	1354	797	1	22	95.000000	 
2	1	13	0	0	0	1295	787	3	52	-1	
3	1	13	1	0	0	1295	787	3	52	-1	
4	1	13	1	1	0	1295	787	3	52	-1	
5	1	13	1	1	1	1295	787	3	52	95.000000	 
2	1	14	0	0	0	1304	804	1	26	-1	
3	1	14	1	0	0	1304	804	1	26	-1	
4	1	14	1	1	0	1304	804	1	26	-1	
5	1	14	1	1	1	1304	804	1	26	95.000000	 
2	1	15	0	0	0	1288	821	73	1	-1	
3	1	15	1	0	0	1288	821	73	1	-1	
4	1	15	1	1	0	1288	821	73	1	-1	
5	1	15	1	1	1	1288	821	73	1	95.000000	 
2	1	16	0	0	0	1290	820	71	4	-1	
3	1	16	1	0	0	1290	820	71	4	-1	
4	1	16	1	1	0	1290	820	71	4	-1	
5	1	16	1	1	1	1290	820	71	4	95.000000	 
2	1	17	0	0	0	1290	821	71	3	-1	
3	1	17	1	0	0	1290	821	71	3	-1	
4	1	17	1	1	0	1290	821	71	3	-1	
5	1	17	1	1	1	1290	821	71	3	95.000000	 
2	1	18	0	0	0	1338	830	39	1	-1	
3	1	18	1	0	0	1338	830	39	1	-1	
4	1	18	1	1	0	1338	830	39	1	-1	
5	1	18	1	1	1	1338	830	39	1	95.000000	 
2	1	19	0	0	0	891	842	26	1	-1	
3	1	19	1	0	0	891	842	26	1	-1	
4	1	19	1	1	0	891	842	26	1	-1	
5	1	19	1	1	1	891	842	26	1	95.000000	 
2	1	20	0	0	0	885	851	19	1	-1	
3	1	20	1	0	0	885	851	19	1	-1	
4	1	20	1	1	0	885	851	19	1	-1	
5	1	20	1	1	1	885	851	19	1	95.000000	 
2	1	21	0	0	0	903	839	1	28	-1	
3	1	21	1	0	0	903	839	1	28	-1	
4	1	21	1	1	0	903	839	1	28	-1	
5	1	21	1	1	1	903	839	1	28	95.000000	 
2	1	22	0	0	0	894	840	1	34	-1	
3	1	22	1	0	0	894	840	1	34	-1	
4	1	22	1	1	0	894	840	1	34	-1	
5	1	22	1	1	1	894	840	1	34	95.000000	 
2	1	23	0	0	0	1322	848	1	17	-1	
3	1	23	1	0	0	1322	848	1	17	-1	
4	1	23	1	1	0	1322	848	1	17	-1	
5	1	23	1	1	1	1322	848	1	17	95.000000	 
2	1	24	0	0	0	856	865	19	1	-1	
3	1	24	1	0	0	856	865	19	1	-1	
4	1	24	1	1	0	856	865	19	1	-1	
5	1	24	1	1	1	856	865	19	1	95.000000	 
2	1	25	0	0	0	858	867	27	1	-1	
3	1	25	1	0	0	858	867	27	1	-1	
4	1	25	1	1	0	858	867	27	1	-1	
5	1	25	1	1	1	858	867	27	1	95.000000	 
2	1	26	0	0	0	883	865	1	20	-1	
3	1	26	1	0	0	883	865	1	20	-1	
4	1	26	1	1	0	883	865	1	20	-1	
5	1	26	1	1	1	883	865	1	20	95.000000	 
2	1	27	0	0	0	874	876	19	1	-1	
3	1	27	1	0	0	874	876	19	1	-1	
4	1	27	1	1	0	874	876	19	1	-1	
5	1	27	1	1	1	874	876	19	1	95.000000	 
2	1	28	0	0	0	786	878	107	4	-1	
3	1	28	1	0	0	786	878	107	4	-1	
4	1	28	1	1	0	786	878	107	4	-1	
5	1	28	1	1	1	786	878	107	4	95.000000	 
2	1	29	0	0	0	892	867	1	26	-1	
3	1	29	1	0	0	892	867	1	26	-1	
4	1	29	1	1	0	892	867	1	26	-1	
5	1	29	1	1	1	892	867	1	26	95.000000	 
2	1	30	0	0	0	836	874	1	19	-1	
3	1	30	1	0	0	836	874	1	19	-1	
4	1	30	1	1	0	836	874	1	19	-1	
5	1	30	1	1	1	836	874	1	19	95.000000	 
2	1	31	0	0	0	1329	875	1	18	-1	
3	1	31	1	0	0	1329	875	1	18	-1	
4	1	31	1	1	0	1329	875	1	18	-1	
5	1	31	1	1	1	1329	875	1	18	95.000000	 
2	1	32	0	0	0	820	884	63	4	-1	
3	1	32	1	0	0	820	884	63	4	-1	
4	1	32	1	1	0	820	884	63	4	-1	
5	1	32	1	1	1	820	884	63	4	95.000000	 
2	1	33	0	0	0	817	890	29	1	-1	
3	1	33	1	0	0	817	890	29	1	-1	
4	1	33	1	1	0	817	890	29	1	-1	
5	1	33	1	1	1	817	890	29	1	95.000000	 
2	1	34	0	0	0	778	894	102	2	-1	
3	1	34	1	0	0	778	894	102	2	-1	
4	1	34	1	1	0	778	894	102	2	-1	
5	1	34	1	1	1	778	894	102	2	95.000000	 
2	1	35	0	0	0	819	899	25	1	-1	
3	1	35	1	0	0	819	899	25	1	-1	
4	1	35	1	1	0	819	899	25	1	-1	
5	1	35	1	1	1	819	899	25	1	95.000000	 
2	1	36	0	0	0	838	901	20	1	-1	
3	1	36	1	0	0	838	901	20	1	-1	
4	1	36	1	1	0	838	901	20	1	-1	
5	1	36	1	1	1	838	901	20	1	95.000000	 
2	1	37	0	0	0	1330	901	17	1	-1	
3	1	37	1	0	0	1330	901	17	1	-1	
4	1	37	1	1	0	1330	901	17	1	-1	
5	1	37	1	1	1	1330	901	17	1	95.000000	 
2	1	38	0	0	0	827	875	1	32	-1	
3	1	38	1	0	0	827	875	1	32	-1	
4	1	38	1	1	0	827	875	1	32	-1	
5	1	38	1	1	1	827	875	1	32	95.000000	 
2	1	39	0	0	0	828	874	3	33	-1	
3	1	39	1	0	0	828	874	3	33	-1	
4	1	39	1	1	0	828	874	3	33	-1	
5	1	39	1	1	1	828	874	3	33	95.000000	 
2	1	40	0	0	0	872	861	3	59	-1	
3	1	40	1	0	0	872	861	3	59	-1	
4	1	40	1	1	0	872	861	3	59	-1	
5	1	40	1	1	1	872	861	3	59	95.000000	 
2	1	41	0	0	0	800	880	1	29	-1	
3	1	41	1	0	0	800	880	1	29	-1	
4	1	41	1	1	0	800	880	1	29	-1	
5	1	41	1	1	1	800	880	1	29	95.000000	 
2	1	42	0	0	0	868	857	4	77	-1	
3	1	42	1	0	0	868	857	4	77	-1	
4	1	42	1	1	0	868	857	4	77	-1	
5	1	42	1	1	1	868	857	4	77	95.000000	 
2	1	43	0	0	0	798	891	3	18	-1	
3	1	43	1	0	0	798	891	3	18	-1	
4	1	43	1	1	0	798	891	3	18	-1	
5	1	43	1	1	1	798	891	3	18	95.000000	 
2	1	44	0	0	0	861	874	3	53	-1	
3	1	44	1	0	0	861	874	3	53	-1	
4	1	44	1	1	0	861	874	3	53	-1	
5	1	44	1	1	1	861	874	3	53	95.000000	 
2	1	45	0	0	0	852	893	1	18	-1	
3	1	45	1	0	0	852	893	1	18	-1	
4	1	45	1	1	0	852	893	1	18	-1	
5	1	45	1	1	1	852	893	1	18	95.000000	 
2	1	46	0	0	0	798	891	1	30	-1	
3	1	46	1	0	0	798	891	1	30	-1	
4	1	46	1	1	0	798	891	1	30	-1	
5	1	46	1	1	1	798	891	1	30	95.000000	 
2	1	47	0	0	0	1338	894	1	24	-1	
3	1	47	1	0	0	1338	894	1	24	-1	
4	1	47	1	1	0	1338	894	1	24	-1	
5	1	47	1	1	1	1338	894	1	24	95.000000	 
2	1	48	0	0	0	789	906	33	1	-1	
