level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1625	2450	-1	
2	1	1	0	0	0	0	1442	4	743	-1	
3	1	1	1	0	0	0	1442	4	743	-1	
4	1	1	1	1	0	0	1442	4	743	-1	
5	1	1	1	1	1	0	1442	4	743	95.000000	 
2	1	2	0	0	0	160	72	1322	2204	-1	
3	1	2	1	0	0	160	72	1322	2204	-1	
4	1	2	1	1	0	163	72	496	42	-1	
5	1	2	1	1	1	163	72	67	32	76.128632	IIL.
5	1	2	1	1	2	260	73	399	41	26.271790	/ittongs—Continued.
4	1	2	1	2	0	207	122	424	35	-1	
5	1	2	1	2	1	207	122	424	35	91.128250	External—Continued.
4	1	2	1	3	0	298	172	1018	44	-1	
5	1	2	1	3	1	298	176	13	27	95.419632	1
5	1	2	1	3	2	337	172	77	33	96.050545	lock
5	1	2	1	3	3	429	173	53	32	96.853889	for
5	1	2	1	3	4	498	178	60	38	96.853889	top
5	1	2	1	3	5	576	175	83	32	96.829590	door
5	1	2	1	3	6	680	176	82	36	96.820602	(side
5	1	2	1	3	7	779	177	99	32	96.496483	doors
5	1	2	1	3	8	895	181	35	28	96.915947	to
5	1	2	1	3	9	947	177	113	33	96.950607	fasten
5	1	2	1	3	10	1076	177	89	32	95.947044	from
5	1	2	1	3	11	1181	177	135	37	96.357796	inside).
4	1	2	1	4	0	295	223	303	42	-1	
5	1	2	1	4	1	295	225	18	28	96.829903	2
5	1	2	1	4	2	338	223	83	32	96.560280	mud
5	1	2	1	4	3	437	234	161	31	51.801453	scrapers.
4	1	2	1	5	0	298	272	223	42	-1	
5	1	2	1	5	1	298	275	13	28	96.794312	1
5	1	2	1	5	2	337	272	115	42	95.723450	felling
5	1	2	1	5	3	470	285	51	20	96.459641	ax.
4	1	2	1	6	0	298	321	173	41	-1	
5	1	2	1	6	1	298	323	14	28	86.714943	1
5	1	2	1	6	2	338	321	133	41	86.714943	pickax.
4	1	2	1	7	0	295	371	186	33	-1	
5	1	2	1	7	1	295	373	18	28	94.321640	2
5	1	2	1	7	2	338	371	143	33	95.357162	shovels.
4	1	2	1	8	0	297	421	500	41	-1	
5	1	2	1	8	1	297	423	14	28	93.041061	1
5	1	2	1	8	2	338	421	159	41	93.041061	crowbar,
5	1	2	1	8	3	517	426	19	29	96.782280	3
5	1	2	1	8	4	551	423	69	32	96.189095	feet
5	1	2	1	8	5	638	427	17	29	96.189095	6
5	1	2	1	8	6	672	424	125	33	95.666985	inches.
4	1	2	1	9	0	160	469	1317	49	-1	
5	1	2	1	9	1	160	469	60	32	96.384438	IV.
5	1	2	1	9	2	253	470	90	32	95.674255	Tools
5	1	2	1	9	3	367	471	48	37	96.392990	(to
5	1	2	1	9	4	435	472	42	33	96.766785	be
5	1	2	1	9	5	496	473	157	42	96.241531	supplied
5	1	2	1	9	6	671	474	35	31	96.241531	in
5	1	2	1	9	7	726	474	72	32	96.746010	tool
5	1	2	1	9	8	816	475	69	31	96.842499	box
5	1	2	1	9	9	903	476	84	31	96.987312	with
5	1	2	1	9	10	1007	480	93	37	95.801315	trays
5	1	2	1	9	11	1122	476	68	31	95.801315	and
5	1	2	1	9	12	1209	475	96	43	96.635101	place
5	1	2	1	9	13	1324	475	53	33	96.265938	for
5	1	2	1	9	14	1396	475	81	33	96.739067	each
4	1	2	1	10	0	250	520	571	45	-1	
5	1	2	1	10	1	250	520	70	32	96.248528	tool
5	1	2	1	10	2	335	521	173	33	96.472374	indicated
5	1	2	1	10	3	523	523	35	31	96.472374	in
5	1	2	1	10	4	575	535	122	30	96.969688	proper
5	1	2	1	10	5	713	525	90	40	82.092224	tray)
5	1	2	1	10	6	816	536	5	19	82.092224	:
4	1	2	1	11	0	208	570	255	33	-1	
5	1	2	1	11	1	208	570	255	33	82.982956	Mechanics’—
4	1	2	1	12	0	298	621	290	33	-1	
5	1	2	1	12	1	298	623	14	28	92.496727	1
5	1	2	1	12	2	338	621	121	33	92.496727	fitter’s
5	1	2	1	12	3	476	622	112	32	96.337639	chisel.
4	1	2	1	13	0	339	671	394	41	-1	
5	1	2	1	13	1	339	671	92	40	96.518883	drift,
5	1	2	1	13	2	449	672	120	40	93.267235	round,
5	1	2	1	13	3	590	673	143	39	87.062500	7-inch.
4	1	2	1	14	0	338	721	432	41	-1	
5	1	2	1	14	1	338	721	64	41	96.512466	file,
5	1	2	1	14	2	420	722	72	32	96.443672	half
5	1	2	1	14	3	508	723	120	39	93.232254	round,
5	1	2	1	14	4	647	723	123	32	92.973946	6-inch.
4	1	2	1	15	0	338	772	366	40	-1	
5	1	2	1	15	1	338	772	64	40	96.714920	file,
5	1	2	1	15	2	420	773	120	39	96.105644	round,
5	1	2	1	15	3	561	773	143	32	96.625641	10-inch.
4	1	2	1	16	0	339	823	482	33	-1	
5	1	2	1	16	1	339	825	164	30	91.254150	32-ounce
5	1	2	1	16	2	519	823	121	33	92.658974	fitter’s
5	1	2	1	16	3	656	824	165	32	96.060272	hammer.
4	1	2	1	17	0	338	872	436	44	-1	
5	1	2	1	17	1	338	873	75	41	93.269997	pair
5	1	2	1	17	2	429	872	219	33	92.750275	electrician’s
5	1	2	1	17	3	664	873	110	43	96.960022	pliers.
4	1	2	1	18	0	340	923	474	43	-1	
5	1	2	1	18	1	340	923	106	32	96.199974	dozen
5	1	2	1	18	2	464	924	152	32	96.760208	assorted
5	1	2	1	18	3	632	924	81	42	96.327644	split
5	1	2	1	18	4	728	925	86	41	96.499481	pins.
4	1	2	1	19	0	339	974	383	39	-1	
5	1	2	1	19	1	339	983	103	23	92.815041	screw
5	1	2	1	19	2	458	974	122	39	93.294930	driver,
