level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1625	2450	-1	
2	1	1	0	0	0	643	59	264	26	-1	
3	1	1	1	0	0	643	59	264	26	-1	
4	1	1	1	1	0	643	59	264	26	-1	
5	1	1	1	1	1	643	59	144	24	95.794067	TOWING
5	1	1	1	1	2	812	62	95	23	95.839378	GEAR
2	1	2	0	0	0	102	108	1328	1030	-1	
3	1	2	1	0	0	116	108	1314	143	-1	
4	1	2	1	1	0	162	108	1268	52	-1	
5	1	2	1	1	1	162	108	72	32	96.031876	The
5	1	2	1	1	2	253	111	127	41	96.133926	towing
5	1	2	1	1	3	397	123	80	29	96.615608	gear
5	1	2	1	1	4	495	114	144	33	96.615608	consists
5	1	2	1	1	5	659	116	35	31	97.003380	of
5	1	2	1	1	6	709	117	69	33	96.879921	five
5	1	2	1	1	7	794	118	169	42	96.758156	brackets,
5	1	2	1	1	8	985	131	63	22	96.935387	one
5	1	2	1	1	9	1067	132	43	21	96.910835	on
5	1	2	1	1	10	1130	122	82	32	95.970795	each
5	1	2	1	1	11	1230	123	71	32	95.970795	side
5	1	2	1	1	12	1321	124	33	30	96.344917	of
5	1	2	1	1	13	1373	124	57	32	96.344917	the
4	1	2	1	2	0	116	157	1314	53	-1	
5	1	2	1	2	1	116	157	102	32	96.471527	lower
5	1	2	1	2	2	230	163	79	36	96.908730	part
5	1	2	1	2	3	323	160	34	31	96.880249	of
5	1	2	1	2	4	369	161	72	32	96.678009	hull
5	1	2	1	2	5	453	162	73	40	96.678009	just
5	1	2	1	2	6	537	163	148	34	96.750145	forward
5	1	2	1	2	7	700	166	34	32	96.706497	of
5	1	2	1	2	8	747	167	59	33	96.980598	the
5	1	2	1	2	9	817	179	77	22	96.269905	rear
5	1	2	1	2	10	904	171	84	31	96.053413	mud
5	1	2	1	2	11	1002	170	112	40	96.291313	chute,
5	1	2	1	2	12	1131	182	62	21	96.390335	one
5	1	2	1	2	13	1208	182	42	21	96.390335	on
5	1	2	1	2	14	1265	173	58	32	96.563240	the
5	1	2	1	2	15	1336	173	94	32	96.701355	front
4	1	2	1	3	0	117	207	851	44	-1	
5	1	2	1	3	1	117	207	67	31	96.527046	and
5	1	2	1	3	2	200	217	63	22	96.527046	one
5	1	2	1	3	3	278	219	43	21	96.862015	on
5	1	2	1	3	4	337	210	58	32	96.514053	the
5	1	2	1	3	5	409	211	88	32	96.931824	back
5	1	2	1	3	6	513	213	65	32	96.720848	end
5	1	2	1	3	7	594	215	67	31	96.953125	and
5	1	2	1	3	8	676	225	63	23	96.516922	one
5	1	2	1	3	9	754	227	44	22	96.942894	on
5	1	2	1	3	10	813	218	58	32	96.750961	the
5	1	2	1	3	11	884	219	84	32	84.103485	roof.
3	1	2	2	0	0	111	257	1316	244	-1	
4	1	2	2	1	0	160	257	1267	57	-1	
5	1	2	2	1	1	160	257	72	32	96.807709	The
5	1	2	2	1	2	246	258	158	34	96.451584	brackets
5	1	2	2	1	3	420	271	43	21	96.874367	on
5	1	2	2	1	4	479	262	59	32	97.009750	the
5	1	2	2	1	5	551	263	89	33	96.984535	sides
5	1	2	2	1	6	656	276	56	22	96.570595	are
5	1	2	2	1	7	725	266	133	34	96.438286	riveted
5	1	2	2	1	8	874	272	35	28	96.930260	to
5	1	2	2	1	9	924	269	59	32	96.776260	the
5	1	2	2	1	10	996	269	228	42	96.561630	longitudinal
5	1	2	2	1	11	1238	272	80	32	96.639290	butt
5	1	2	2	1	12	1332	276	95	38	96.985931	strap
4	1	2	2	2	0	114	304	1313	49	-1	
5	1	2	2	2	1	114	304	83	31	96.936943	with
5	1	2	2	2	2	218	305	58	32	96.198883	the
5	1	2	2	2	3	295	307	137	33	96.642189	shackle
5	1	2	2	2	4	451	310	77	40	96.856628	pins
5	1	2	2	2	5	547	312	153	33	95.963959	vertical.
5	1	2	2	2	6	749	315	73	32	89.220116	The
5	1	2	2	2	7	839	316	95	32	96.898277	front
5	1	2	2	2	8	953	318	142	32	96.779205	bracket
5	1	2	2	2	9	1114	318	28	33	96.959915	is
5	1	2	2	2	10	1161	319	132	33	96.959915	riveted
5	1	2	2	2	11	1314	324	35	28	96.597183	to
5	1	2	2	2	12	1370	321	57	32	96.597183	the
4	1	2	2	3	0	112	354	1313	58	-1	
5	1	2	2	3	1	112	354	94	32	96.146416	front
5	1	2	2	3	2	230	355	134	43	96.862846	sloping
5	1	2	2	3	3	387	358	93	42	96.136276	plate
5	1	2	2	3	4	505	361	67	31	96.136276	and
5	1	2	2	3	5	597	362	58	32	96.609406	the
5	1	2	2	3	6	677	363	94	33	96.488823	front
5	1	2	2	3	7	794	365	85	33	96.908173	floor
5	1	2	2	3	8	902	367	93	41	96.331848	plate
5	1	2	2	3	9	1018	368	84	31	96.561958	with
5	1	2	2	3	10	1127	369	57	32	96.371979	the
5	1	2	2	3	11	1208	370	136	32	96.313461	shackle
5	1	2	2	3	12	1367	371	58	41	96.874619	pin
4	1	2	2	4	0	112	404	1314	49	-1	
5	1	2	2	4	1	112	404	202	34	94.585846	horizontal.
5	1	2	2	4	2	364	408	71	33	95.286407	The
5	1	2	2	4	3	454	410	89	32	96.510315	back
5	1	2	2	4	4	561	411	142	34	96.720139	bracket
5	1	2	2	4	5	722	414	28	33	96.683990	is
5	1	2	2	4	6	768	415	133	33	96.486832	riveted
5	1	2	2	4	7	921	421	36	27	96.486832	to
5	1	2	2	4	8	978	418	57	32	97.012741	the
5	1	2	2	4	9	1054	418	88	33	97.001617	back
5	1	2	2	4	10	1163	420	67	31	96.990387	and
5	1	2	2	4	11	1248	432	75	20	96.852127	rear
5	1	2	2	4	12	1341	421	85	32	95.943741	floor
