level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	17	1	15	0	578	695	473	30	-1	
5	1	17	1	15	1	578	695	128	22	92.388641	Cam-shaft
5	1	17	1	15	2	715	697	92	25	96.993942	bearing
5	1	17	1	15	3	818	699	75	23	96.984993	(lower
5	1	17	1	15	4	903	701	65	24	95.915787	half),
5	1	17	1	15	5	978	702	44	20	95.915787	No.
5	1	17	1	15	6	1033	703	18	19	96.917923	6.
4	1	17	1	16	0	578	721	952	46	-1	
5	1	17	1	16	1	578	721	77	20	39.913197	ome
5	1	17	1	16	2	682	722	24	45	9.473404	ie
5	1	17	1	16	3	720	723	92	24	96.831490	bearing
5	1	17	1	16	4	825	730	73	19	96.583702	upper
5	1	17	1	16	5	911	727	24	19	96.583702	to
5	1	17	1	16	6	949	726	67	21	96.531906	lower
5	1	17	1	16	7	1029	727	49	20	96.936516	half
5	1	17	1	16	8	1090	733	67	15	96.667244	screw
5	1	17	1	16	9	1174	729	76	23	96.525803	(screw
5	1	17	1	16	10	1265	730	44	20	93.262512	No.
5	1	17	1	16	11	1324	731	61	19	90.671425	8—32
5	1	17	1	16	12	1399	731	32	24	93.172859	by
5	1	17	1	16	13	1444	732	86	24	57.059433	%-inch
4	1	17	1	17	0	601	752	90	19	-1	
5	1	17	1	17	1	601	752	90	19	96.710014	special.
2	1	18	0	0	0	918	803	254	70	-1	
3	1	18	1	0	0	918	803	254	70	-1	
4	1	18	1	1	0	983	803	126	20	-1	
5	1	18	1	1	1	983	803	126	20	96.863594	ENGINE
4	1	18	1	2	0	918	856	254	17	-1	
5	1	18	1	2	1	918	856	132	16	92.916954	CAM-SHAFT
5	1	18	1	2	2	1064	857	108	16	96.751099	HOUSING
2	1	19	0	0	0	550	897	976	535	-1	
3	1	19	1	0	0	576	897	326	27	-1	
4	1	19	1	1	0	576	897	326	27	-1	
5	1	19	1	1	1	576	897	126	21	92.289894	Cam-shaft
5	1	19	1	1	2	712	899	92	24	96.652443	bearing
5	1	19	1	1	3	815	900	87	24	96.656235	(front).
3	1	19	2	0	0	575	922	451	29	-1	
4	1	19	2	1	0	575	922	451	29	-1	
5	1	19	2	1	1	575	922	127	21	89.626068	Cam-shaft
5	1	19	2	1	2	712	924	91	24	96.521408	bearing
5	1	19	2	1	3	814	925	78	25	96.522018	(front)
5	1	19	2	1	4	904	927	44	20	96.522018	end
5	1	19	2	1	5	957	927	69	24	96.330574	plate.
3	1	19	3	0	0	575	947	948	35	-1	
4	1	19	3	1	0	575	947	948	35	-1	
5	1	19	3	1	1	575	947	128	21	90.328224	Cam-shaft
5	1	19	3	1	2	714	949	92	25	96.884300	bearing
5	1	19	3	1	3	818	951	78	24	96.831306	(front)
5	1	19	3	1	4	908	953	45	19	96.767929	end
5	1	19	3	1	5	963	953	61	23	96.987953	plate
5	1	19	3	1	6	1033	958	68	18	96.997665	screw
5	1	19	3	1	7	1112	954	77	23	96.594429	(screw
5	1	19	3	1	8	1199	955	44	20	92.683311	No.
5	1	19	3	1	9	1256	956	98	20	90.557472	10—thd.
5	1	19	3	1	10	1364	956	82	25	96.546219	special
5	1	19	3	1	11	1456	957	67	25	96.851486	head)
3	1	19	4	0	0	575	973	951	50	-1	
4	1	19	4	1	0	575	973	951	30	-1	
5	1	19	4	1	1	575	973	127	20	92.124847	Cam-shaft
5	1	19	4	1	2	713	974	91	25	96.749451	bearing
5	1	19	4	1	3	817	976	77	24	96.698013	(front)
5	1	19	4	1	4	907	978	44	19	97.018311	end
5	1	19	4	1	5	962	978	62	24	96.246422	plate
5	1	19	4	1	6	1034	980	70	19	96.246422	screw
5	1	19	4	1	7	1112	979	51	20	96.858582	lock
5	1	19	4	1	8	1173	980	54	20	93.286835	wire
5	1	19	4	1	9	1238	981	35	19	93.018478	W.
5	1	19	4	1	10	1286	982	44	19	91.429047	and
5	1	19	4	1	11	1342	982	35	19	91.358742	M.
5	1	19	4	1	12	1392	982	41	20	95.345985	Ga.
5	1	19	4	1	13	1445	983	45	20	95.945419	No.
5	1	19	4	1	14	1502	985	24	18	96.806114	18
4	1	19	4	2	0	599	998	158	25	-1	
5	1	19	4	2	1	599	998	87	25	96.229416	(0.0475)
5	1	19	4	2	2	698	999	31	24	96.485733	by
5	1	19	4	2	3	739	1001	18	18	96.844246	6.
3	1	19	5	0	0	555	1023	555	29	-1	
4	1	19	5	1	0	555	1023	555	29	-1	
5	1	19	5	1	1	555	1028	2	4	93.301369	|
5	1	19	5	1	2	573	1023	128	21	92.631813	Cam-shaft
5	1	19	5	1	3	710	1025	92	24	96.583572	bearing
5	1	19	5	1	4	813	1026	77	24	96.932449	(front)
5	1	19	5	1	5	902	1028	44	19	97.003258	end
5	1	19	5	1	6	955	1028	61	24	96.456741	plate
5	1	19	5	1	7	1026	1029	84	23	96.667725	gasket.
3	1	19	6	0	0	573	1048	372	26	-1	
4	1	19	6	1	0	573	1048	372	26	-1	
5	1	19	6	1	1	573	1048	128	21	92.009964	Cam-shaft
5	1	19	6	1	2	710	1050	92	24	96.761566	bearing
5	1	19	6	1	3	810	1051	51	20	96.891327	lock
5	1	19	6	1	4	870	1057	75	15	96.582024	screw.
3	1	19	7	0	0	572	1074	682	30	-1	
4	1	19	7	1	0	572	1074	682	30	-1	
5	1	19	7	1	1	572	1074	129	20	88.950882	Cam-shaft
5	1	19	7	1	2	709	1075	92	25	96.866608	bearing
5	1	19	7	1	3	809	1076	50	20	96.878410	lock
5	1	19	7	1	4	869	1082	68	16	96.516724	screw
5	1	19	7	1	5	947	1079	77	23	96.943520	gasket
5	1	19	7	1	6	1036	1079	94	25	93.191597	(34-inch
5	1	19	7	1	7	1140	1080	114	24	96.824127	annular).
3	1	19	8	0	0	572	1099	952	33	-1	
4	1	19	8	1	0	572	1099	952	33	-1	
5	1	19	8	1	1	572	1099	128	21	91.082855	Cam-shaft
5	1	19	8	1	2	709	1100	92	25	96.826027	bearing
5	1	19	8	1	3	808	1101	50	21	96.826027	lock
5	1	19	8	1	4	866	1108	68	15	96.974945	screw
5	1	19	8	1	5	942	1103	51	21	96.452965	lock
5	1	19	8	1	6	1001	1104	60	25	93.235611	wire,
5	1	19	8	1	7	1073	1105	34	20	93.204994	W.
5	1	19	8	1	8	1117	1106	46	20	90.472298	and
5	1	19	8	1	9	1172	1106	36	19	90.472298	M.
5	1	19	8	1	10	1220	1106	50	24	92.309006	Ga.,
5	1	19	8	1	11	1280	1107	44	20	96.657822	No.
5	1	19	8	1	12	1334	1108	23	19	96.829391	18
5	1	19	8	1	13	1368	1107	86	25	96.921989	(0.0475)
5	1	19	8	1	14	1466	1108	32	24	96.931000	by
5	1	19	8	1	15	1506	1110	18	19	96.282555	6.
3	1	19	9	0	0	572	1124	194	25	-1	
4	1	19	9	1	0	572	1124	194	25	-1	
5	1	19	9	1	1	572	1124	128	21	91.205292	Cam-shaft
5	1	19	9	1	2	709	1131	57	18	96.677841	gear.
3	1	19	10	0	0	572	1150	911	24	-1	
4	1	19	10	1	0	572	1150	911	24	-1	
5	1	19	10	1	1	572	1150	127	20	88.478798	Cam-shaft
5	1	19	10	1	2	709	1156	51	18	96.249329	gear
5	1	19	10	1	3	768	1151	67	21	96.249329	shim.
5	1	19	10	1	4	1480	1163	3	3	53.298813	3
3	1	19	11	0	0	571	1175	952	49	-1	
4	1	19	11	1	0	571	1175	952	49	-1	
5	1	19	11	1	1	571	1175	130	49	33.478973	ae
5	1	19	11	1	2	708	1181	50	18	96.997032	gear
5	1	19	11	1	3	770	1177	48	20	93.269501	bolt
5	1	19	11	1	4	833	1178	111	24	38.109016	(14-in.-28
5	1	19	11	1	5	956	1179	32	24	93.296814	by
5	1	19	11	1	6	999	1180	86	24	73.064369	#-inch
5	1	19	11	1	7	1097	1181	91	25	96.702591	special)
5	1	19	11	1	8	1205	1181	44	25	91.592529	(154
5	1	19	11	1	9	1262	1182	76	23	96.490822	inches
5	1	19	11	1	10	1349	1183	103	20	96.474548	between
5	1	19	11	1	11	1465	1184	58	20	96.715790	head
4	1	19	11	2	0	594	1202	116	19	-1	
5	1	19	11	2	1	594	1206	28	14	96.761353	and
5	1	19	11	2	2	649	1202	61	19	96.181778	nut).
3	1	19	12	0	0	570	1225	458	29	-1	
4	1	19	12	1	0	570	1225	458	29	-1	
5	1	19	12	1	1	570	1225	128	21	91.810204	Cam-shaft
5	1	19	12	1	2	708	1232	50	18	96.769569	gear
5	1	19	12	1	3	767	1227	48	20	96.856316	bolt
5	1	19	12	1	4	824	1229	44	19	93.249107	nut
5	1	19	12	1	5	879	1229	149	25	71.901108	(14-inch-28.)
3	1	19	13	0	0	570	1251	523	30	-1	
4	1	19	13	1	0	570	1251	523	30	-1	
5	1	19	13	1	1	570	1251	128	21	92.119011	Cam-shaft
5	1	19	13	1	2	707	1257	50	19	96.747665	gear
5	1	19	13	1	3	767	1252	48	21	96.985306	bolt
5	1	19	13	1	4	825	1255	70	19	96.711006	cotter
5	1	19	13	1	5	906	1254	32	25	40.367592	(4;
5	1	19	13	1	6	949	1255	52	20	96.095619	inch
5	1	19	13	1	7	1011	1256	31	23	96.702148	by
5	1	19	13	1	8	1051	1256	42	25	96.702148	14).
3	1	19	14	0	0	569	1276	459	28	-1	
4	1	19	14	1	0	569	1276	459	28	-1	
5	1	19	14	1	1	569	1276	129	21	90.521088	Cam-shaft
5	1	19	14	1	2	707	1277	134	21	96.635529	distributor
5	1	19	14	1	3	850	1279	90	25	96.934387	driving
5	1	19	14	1	4	948	1280	80	24	96.783485	flange.
3	1	19	15	0	0	569	1301	492	29	-1	
4	1	19	15	1	0	569	1301	492	29	-1	
5	1	19	15	1	1	569	1301	128	21	92.207352	Cam-shaft
5	1	19	15	1	2	706	1303	96	24	96.946869	housing
5	1	19	15	1	3	812	1304	44	20	96.641472	and
5	1	19	15	1	4	866	1309	65	16	96.395752	cover
5	1	19	15	1	5	941	1306	120	24	96.355690	assembly.
3	1	19	16	0	0	550	1326	258	26	-1	
4	1	19	16	1	0	550	1326	258	26	-1	
5	1	19	16	1	1	550	1345	2	5	93.219421	|
5	1	19	16	1	2	569	1326	127	21	90.856995	Cam-shaft
5	1	19	16	1	3	705	1328	103	24	96.215195	housing.
3	1	19	17	0	0	569	1352	313	25	-1	
4	1	19	17	1	0	569	1352	313	25	-1	
5	1	19	17	1	1	569	1352	128	20	91.955490	Cam-shaft
5	1	19	17	1	2	706	1353	95	24	92.910896	housiug
5	1	19	17	1	3	811	1359	71	15	96.373718	cover.
3	1	19	18	0	0	568	1377	509	28	-1	
4	1	19	18	1	0	568	1377	509	28	-1	
5	1	19	18	1	1	568	1377	128	21	92.334282	Cam-shaft
5	1	19	18	1	2	705	1379	96	24	96.931435	housing
5	1	19	18	1	3	811	1384	65	15	96.773605	cover
5	1	19	18	1	4	887	1380	118	25	96.252861	(propeller
5	1	19	18	1	5	1014	1382	63	23	96.252861	end).
3	1	19	19	0	0	568	1403	572	29	-1	
4	1	19	19	1	0	568	1403	572	29	-1	
5	1	19	19	1	1	568	1403	128	21	90.115852	Cam-shaft
5	1	19	19	1	2	705	1404	96	24	96.543213	housing
5	1	19	19	1	3	811	1410	64	15	96.879395	cover
5	1	19	19	1	4	886	1406	119	24	96.636559	(propeller
5	1	19	19	1	5	1014	1407	44	20	96.778313	end
5	1	19	19	1	6	1067	1407	73	25	96.777031	plug).
2	1	20	0	0	0	973	1457	126	21	-1	
3	1	20	1	0	0	973	1457	126	21	-1	
4	1	20	1	1	0	973	1457	126	21	-1	
5	1	20	1	1	1	973	1457	126	21	96.223579	ENGINE
2	1	21	0	0	0	910	1511	253	17	-1	
3	1	21	1	0	0	910	1511	253	17	-1	
4	1	21	1	1	0	910	1511	253	17	-1	
5	1	21	1	1	1	910	1511	132	16	91.523621	CAM-SHAFT
5	1	21	1	1	2	1055	1512	108	16	96.871452	HOUSING
2	1	22	0	0	0	649	1075	8	347	-1	
3	1	22	1	0	0	649	1075	8	347	-1	
4	1	22	1	1	0	649	1075	8	347	-1	
5	1	22	1	1	1	649	1075	8	347	95.000000	 
2	1	23	0	0	0	561	1554	949	459	-1	
3	1	23	1	0	0	566	1554	890	31	-1	
4	1	23	1	1	0	566	1554	890	31	-1	
5	1	23	1	1	1	566	1554	127	21	92.542900	Cam-shaft
5	1	23	1	1	2	704	1555	95	24	97.018356	housing
5	1	23	1	1	3	810	1561	65	15	96.895058	cover
5	1	23	1	1	4	887	1557	118	25	96.299652	(propeller
5	1	23	1	1	5	1015	1558	45	20	96.299652	end
5	1	23	1	1	6	1070	1559	54	24	96.473473	plug
5	1	23	1	1	7	1135	1560	86	23	96.381302	gasket)
5	1	23	1	1	8	1236	1560	33	23	79.089241	(5%
5	1	23	1	1	9	1279	1560	52	20	96.889221	inch
5	1	23	1	1	10	1342	1561	114	24	96.906380	annular).
3	1	23	2	0	0	566	1580	814	29	-1	
4	1	23	2	1	0	566	1580	814	29	-1	
5	1	23	2	1	1	566	1580	127	21	91.360580	Cam-shaft
5	1	23	2	1	2	703	1581	96	24	96.570847	housing
5	1	23	2	1	3	809	1586	65	16	96.908615	cover
5	1	23	2	1	4	884	1582	47	21	93.304901	bolt
5	1	23	2	1	5	944	1583	144	24	17.681900	(,3;-inch—24
5	1	23	2	1	6	1098	1584	32	24	96.704643	by
5	1	23	2	1	7	1139	1586	11	18	96.444839	2
5	1	23	2	1	8	1160	1586	24	23	19.260750	2
5	1	23	2	1	9	1194	1585	76	21	96.399361	inches
5	1	23	2	1	10	1280	1586	100	23	96.399361	special).
3	1	23	3	0	0	565	1606	768	29	-1	
4	1	23	3	1	0	565	1606	768	29	-1	
5	1	23	3	1	1	565	1606	127	20	91.562607	Cam-shaft
5	1	23	3	1	2	701	1607	96	24	96.842827	housing
5	1	23	3	1	3	807	1613	64	15	97.004204	cover
5	1	23	3	1	4	881	1609	47	20	96.923294	bolt
5	1	23	3	1	5	938	1611	43	18	91.592453	nut
5	1	23	3	1	6	993	1610	144	23	16.864319	(;-inch—24
5	1	23	3	1	7	1146	1611	50	20	96.851418	thd.
5	1	23	3	1	8	1207	1612	126	23	93.651314	standard).
3	1	23	4	0	0	565	1631	581	28	-1	
4	1	23	4	1	0	565	1631	581	28	-1	
5	1	23	4	1	1	565	1631	127	21	93.063171	Cam-shaft
5	1	23	4	1	2	701	1632	96	24	96.534286	housing
5	1	23	4	1	3	807	1639	64	14	96.562378	cover
5	1	23	4	1	4	881	1634	47	20	96.432739	bolt
5	1	23	4	1	5	938	1635	86	20	96.684647	washer
5	1	23	4	1	6	1036	1635	110	24	55.367168	(35-inch).
3	1	23	5	0	0	565	1656	702	29	-1	
4	1	23	5	1	0	565	1656	702	29	-1	
5	1	23	5	1	1	565	1656	126	21	89.425873	Cam-shaft
5	1	23	5	1	2	701	1657	96	25	96.924911	housing
5	1	23	5	1	3	807	1664	64	15	96.335762	cover
5	1	23	5	1	4	880	1659	48	20	96.928108	bolt
5	1	23	5	1	5	938	1661	70	19	93.290535	cotter
5	1	23	5	1	6	1020	1660	32	24	0.000000	(¢s
5	1	23	5	1	7	1061	1661	52	20	96.973518	inch
5	1	23	5	1	8	1123	1662	32	23	97.014214	by
5	1	23	5	1	9	1165	1662	23	23	80.681381	5%
5	1	23	5	1	10	1197	1661	70	24	96.680305	inch).
3	1	23	6	0	0	565	1682	432	25	-1	
4	1	23	6	1	0	565	1682	432	25	-1	
5	1	23	6	1	1	565	1682	125	20	90.376305	Cam-shaft
5	1	23	6	1	2	700	1683	95	24	96.769150	housing
5	1	23	6	1	3	804	1684	59	20	96.306686	front
5	1	23	6	1	4	873	1685	44	19	96.306686	end
5	1	23	6	1	5	927	1690	70	15	95.393440	cover.
3	1	23	7	0	0	564	1707	701	29	-1	
4	1	23	7	1	0	564	1707	701	29	-1	
5	1	23	7	1	1	564	1707	127	20	91.344345	Cam-shaft
5	1	23	7	1	2	700	1708	95	24	96.970612	housing
5	1	23	7	1	3	804	1709	59	20	96.971352	front
5	1	23	7	1	4	874	1715	64	15	96.970512	cover
5	1	23	7	1	5	947	1711	77	23	96.980499	gasket
5	1	23	7	1	6	1036	1710	106	24	44.127167	(17-inch
5	1	23	7	1	7	1152	1712	113	24	96.725380	annular).
3	1	23	8	0	0	564	1732	946	49	-1	
4	1	23	8	1	0	564	1732	946	30	-1	
5	1	23	8	1	1	564	1732	126	21	91.450371	Cam-shaft
5	1	23	8	1	2	698	1733	96	25	96.719330	housing
5	1	23	8	1	3	802	1735	59	19	96.211922	front
5	1	23	8	1	4	870	1736	44	19	96.847107	end
5	1	23	8	1	5	924	1741	64	15	96.954865	cover
5	1	23	8	1	6	996	1736	50	20	96.895996	lock
5	1	23	8	1	7	1055	1737	52	20	93.218521	wire
5	1	23	8	1	8	1117	1737	34	20	92.041458	W.
5	1	23	8	1	9	1162	1738	45	19	92.541969	and
5	1	23	8	1	10	1217	1738	35	19	91.428688	M.
5	1	23	8	1	11	1264	1737	41	21	96.006737	Ga.
5	1	23	8	1	12	1332	1738	44	20	96.006737	No.
5	1	23	8	1	13	1387	1739	23	19	96.980133	18
5	1	23	8	1	14	1421	1738	89	24	95.435074	(0.0475)
4	1	23	8	2	0	587	1758	59	23	-1	
5	1	23	8	2	1	587	1758	32	23	96.793625	by
5	1	23	8	2	2	628	1760	18	18	96.784172	6.
3	1	23	9	0	0	563	1782	753	35	-1	
4	1	23	9	1	0	563	1782	753	35	-1	
5	1	23	9	1	1	563	1782	127	21	91.837944	Cam-shaft
5	1	23	9	1	2	699	1783	96	25	96.651520	housing
5	1	23	9	1	3	804	1785	58	20	96.628799	front
5	1	23	9	1	4	873	1786	43	19	96.928795	end
5	1	23	9	1	5	927	1791	64	15	96.740952	cover
5	1	23	9	1	6	1000	1786	28	21	96.737030	oil
5	1	23	9	1	7	1039	1787	137	20	96.608223	connection.
5	1	23	9	1	8	1312	1813	4	4	0.000000	.
3	1	23	10	0	0	563	1808	925	30	-1	
4	1	23	10	1	0	563	1808	925	30	-1	
