level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1625	2450	-1	
2	1	1	0	0	0	506	22	494	23	-1	
3	1	1	1	0	0	506	22	494	23	-1	
4	1	1	1	1	0	506	22	494	23	-1	
5	1	1	1	1	1	506	24	253	21	91.685814	NOMECLATURE
5	1	1	1	1	2	771	22	229	20	91.701675	LIST—Continued
2	1	2	0	0	0	189	67	1226	14	-1	
3	1	2	1	0	0	189	67	1226	14	-1	
4	1	2	1	1	0	189	67	1226	14	-1	
5	1	2	1	1	1	189	67	1226	14	95.000000	 
2	1	3	0	0	0	152	135	107	20	-1	
3	1	3	1	0	0	152	135	107	20	-1	
4	1	3	1	1	0	152	135	107	20	-1	
5	1	3	1	1	1	152	136	53	19	96.685410	Part
5	1	3	1	1	2	216	135	43	20	96.685410	No.
2	1	4	0	0	0	328	109	104	70	-1	
3	1	4	1	0	0	328	109	104	70	-1	
4	1	4	1	1	0	328	109	104	20	-1	
5	1	4	1	1	1	328	109	104	20	96.704445	Number
4	1	4	1	2	0	360	140	40	22	-1	
5	1	4	1	2	1	360	140	40	22	94.590988	per
4	1	4	1	3	0	329	159	103	20	-1	
5	1	4	1	3	1	329	159	103	20	96.663918	machine
2	1	5	0	0	0	780	125	305	26	-1	
3	1	5	1	0	0	780	125	305	26	-1	
4	1	5	1	1	0	780	125	305	26	-1	
5	1	5	1	1	1	780	127	145	24	96.154724	Description
5	1	5	1	1	2	934	127	45	20	96.791061	and
5	1	5	1	1	3	988	125	97	21	96.926575	location
2	1	6	0	0	0	102	196	1316	17	-1	
3	1	6	1	0	0	102	196	1316	17	-1	
4	1	6	1	1	0	102	196	1316	17	-1	
5	1	6	1	1	1	102	196	1316	17	95.000000	 
2	1	7	0	0	0	314	90	10	900	-1	
3	1	7	1	0	0	314	90	10	900	-1	
4	1	7	1	1	0	314	90	10	900	-1	
5	1	7	1	1	1	314	90	10	900	95.000000	 
2	1	8	0	0	0	90	313	261	1510	-1	
3	1	8	1	0	0	90	313	261	1510	-1	
4	1	8	1	1	0	90	313	261	1510	-1	
5	1	8	1	1	1	90	313	261	1510	95.000000	 
2	1	9	0	0	0	315	90	15	2198	-1	
3	1	9	1	0	0	315	90	15	2198	-1	
4	1	9	1	1	0	315	90	15	2198	-1	
5	1	9	1	1	1	315	90	15	2198	95.000000	 
2	1	10	0	0	0	108	1920	219	380	-1	
3	1	10	1	0	0	108	1920	219	380	-1	
4	1	10	1	1	0	108	1920	219	380	-1	
5	1	10	1	1	1	108	1920	219	380	95.000000	 
2	1	11	0	0	0	420	315	10	93	-1	
3	1	11	1	0	0	420	315	10	93	-1	
4	1	11	1	1	0	420	315	10	93	-1	
5	1	11	1	1	1	420	315	10	93	0.000000	Bee
2	1	12	0	0	0	422	516	15	769	-1	
3	1	12	1	0	0	422	516	15	769	-1	
4	1	12	1	1	0	422	516	15	769	-1	
5	1	12	1	1	1	425	1166	12	119	33.658195	Ht
5	1	12	1	1	2	416	1214	29	17	33.658195	Ro
5	1	12	1	1	3	425	1166	12	39	39.910732	HEE
5	1	12	1	1	4	416	1121	29	14	0.000000	}4
5	1	12	1	1	5	416	1091	29	20	83.118210	00
5	1	12	1	1	6	416	1061	29	23	83.118210	00
5	1	12	1	1	7	425	941	9	42	21.311531	he
5	1	12	1	1	8	423	765	11	68	0.000000	CH
5	1	12	1	1	9	422	641	12	92	0.000000	NERY
5	1	12	1	1	10	422	516	11	114	0.000000	NRE
2	1	13	0	0	0	427	1468	9	43	-1	
3	1	13	1	0	0	427	1468	9	43	-1	
4	1	13	1	1	0	427	1468	9	43	-1	
5	1	13	1	1	1	427	1468	9	43	42.267601	ae
2	1	14	0	0	0	414	1568	24	69	-1	
3	1	14	1	0	0	414	1568	24	69	-1	
4	1	14	1	1	0	414	1594	12	43	-1	
5	1	14	1	1	1	414	1594	12	43	67.515022	oe
